Maximum no of self consistency iterations = 30000.
Convergence error targetted = 0.0001
Iter       Error_OP             mu             E_CL        E_Quantum
851           0.00230583180963016              50.0095398089939                               0                960.000000292615
852           0.00230583281072237              50.0095399144553                               0                960.000000292611
853           0.00230583381137405              50.0095400199162                               0                960.000000292609
854           0.00230583481158135              50.0095401253764                               0                960.000000292606
855           0.00230583581132326              50.0095402308362                               0                960.000000292603
856           0.00230583681062761              50.0095403362953                               0                  960.0000002926
857           0.00230583780946303              50.0095404417538                               0                960.000000292596
858            0.0023058388078667              50.0095405472118                               0                960.000000292594
859           0.00230583980580048              50.0095406526692                               0                960.000000292591
860           0.00230584080330803              50.0095407581261                               0                960.000000292588
861           0.00230584180033243              50.0095408635823                               0                960.000000292585
862           0.00230584279691119              50.0095409690381                               0                960.000000292582
863            0.0023058437930389              50.0095410744932                               0                960.000000292579
864           0.00230584478873331              50.0095411799478                               0                960.000000292576
865           0.00230584578396131              50.0095412854018                               0                960.000000292573
866           0.00230584677873436              50.0095413908552                               0                 960.00000029257
867           0.00230584777306818               50.009541496308                               0                960.000000292567
868           0.00230584876693536              50.0095416017603                               0                960.000000292564
869             0.002305849760352              50.0095417072121                               0                960.000000292561
870           0.00230585075332703              50.0095418126632                               0                960.000000292558
871           0.00230585174583076              50.0095419181138                               0                960.000000292555
872           0.00230585273788975              50.0095420235637                               0                960.000000292551
873           0.00230585372951012              50.0095421290132                               0                960.000000292549
874           0.00230585472068499              50.0095422344621                               0                960.000000292546
875           0.00230585571137639              50.0095423399104                               0                960.000000292543
876           0.00230585670163525              50.0095424453581                               0                 960.00000029254
877           0.00230585769143509              50.0095425508053                               0                960.000000292537
878           0.00230585868079275              50.0095426562519                               0                960.000000292534
879            0.0023058596696884              50.0095427616979                               0                 960.00000029253
880           0.00230586065813205              50.0095428671433                               0                960.000000292528
881           0.00230586164615205              50.0095429725882                               0                960.000000292525
882           0.00230586263367781              50.0095430780325                               0                960.000000292522
883           0.00230586362076857              50.0095431834762                               0                960.000000292518
884           0.00230586460740629              50.0095432889194                               0                960.000000292516
885           0.00230586559359854               50.009543394362                               0                960.000000292512
886           0.00230586657932576               50.009543499804                               0                 960.00000029251
887           0.00230586756460519              50.0095436052454                               0                960.000000292506
888           0.00230586854944666              50.0095437106863                               0                960.000000292503
889           0.00230586953381356              50.0095438161266                               0                  960.0000002925
890           0.00230587051774689              50.0095439215663                               0                960.000000292497
891           0.00230587150122936              50.0095440270055                               0                960.000000292494
892           0.00230587248426862              50.0095441324441                               0                960.000000292491
893           0.00230587346683159              50.0095442378822                               0                960.000000292488
894           0.00230587444894367              50.0095443433196                               0                960.000000292486
895           0.00230587543060636              50.0095444487565                               0                960.000000292483
896           0.00230587641184535              50.0095445541928                               0                 960.00000029248
897           0.00230587739259575              50.0095446596285                               0                960.000000292477
898            0.0023058783728914              50.0095447650637                               0                960.000000292474
899           0.00230587935276348              50.0095448704983                               0                960.000000292471
900           0.00230588033217302              50.0095449759323                               0                960.000000292468
901           0.00230588131112201              50.0095450813658                               0                960.000000292465
902           0.00230588228963468              50.0095451867987                               0                960.000000292461
903           0.00230588326767816               50.009545292231                               0                960.000000292459
904           0.00230588424528596              50.0095453976627                               0                960.000000292455
905           0.00230588522242849              50.0095455030939                               0                960.000000292453
906           0.00230588619913159              50.0095456085244                               0                960.000000292449
907           0.00230588717537239              50.0095457139545                               0                960.000000292446
908           0.00230588815115262              50.0095458193839                               0                960.000000292443
909           0.00230588912649261              50.0095459248128                               0                 960.00000029244
910           0.00230589010138298              50.0095460302411                               0                960.000000292437
911           0.00230589107581351              50.0095461356689                               0                960.000000292434
912           0.00230589204981481               50.009546241096                               0                960.000000292431
913           0.00230589302333577              50.0095463465226                               0                960.000000292428
914           0.00230589399642416              50.0095464519486                               0                960.000000292425
915           0.00230589496905142              50.0095465573741                               0                960.000000292422
916           0.00230589594123211              50.0095466627989                               0                960.000000292419
917           0.00230589691295466              50.0095467682232                               0                960.000000292416
918           0.00230589788422906               50.009546873647                               0                960.000000292413
919           0.00230589885504065              50.0095469790701                               0                960.000000292411
920           0.00230589982541304              50.0095470844927                               0                960.000000292407
921            0.0023059007953342              50.0095471899147                               0                960.000000292404
922           0.00230590176479396              50.0095472953362                               0                960.000000292402
923           0.00230590273380501               50.009547400757                               0                960.000000292398
924           0.00230590370236787              50.0095475061773                               0                960.000000292395
925           0.00230590467046346               50.009547611597                               0                960.000000292392
926           0.00230590563813042              50.0095477170162                               0                960.000000292389
927            0.0023059066053505              50.0095478224348                               0                960.000000292386
928           0.00230590757208168              50.0095479278528                               0                960.000000292383
929           0.00230590853839354              50.0095480332702                               0                 960.00000029238
930           0.00230590950423296               50.009548138687                               0                960.000000292377
931           0.00230591046964286              50.0095482441033                               0                960.000000292374
932           0.00230591143460141              50.0095483495191                               0                960.000000292371
933           0.00230591239909326              50.0095484549342                               0                960.000000292368
934           0.00230591336312176              50.0095485603487                               0                960.000000292365
935           0.00230591432671394              50.0095486657628                               0                960.000000292362
936           0.00230591528984746              50.0095487711762                               0                960.000000292359
937           0.00230591625254194               50.009548876589                               0                960.000000292356
938           0.00230591721476931              50.0095489820013                               0                960.000000292353
939           0.00230591817655358               50.009549087413                               0                 960.00000029235
940           0.00230591913788167              50.0095491928241                               0                960.000000292347
941           0.00230592009876095              50.0095492982347                               0                960.000000292344
942           0.00230592105919624              50.0095494036446                               0                960.000000292341
943           0.00230592201914731               50.009549509054                               0                960.000000292338
944             0.002305922978696              50.0095496144629                               0                960.000000292335
945            0.0023059239377624              50.0095497198711                               0                960.000000292332
946           0.00230592489637452              50.0095498252788                               0                960.000000292329
947           0.00230592585455304              50.0095499306859                               0                960.000000292326
948           0.00230592681228061              50.0095500360925                               0                960.000000292323
949           0.00230592776951643              50.0095501414985                               0                 960.00000029232
950           0.00230592872632655              50.0095502469038                               0                960.000000292317
951           0.00230592968269884              50.0095503523087                               0                960.000000292314
952           0.00230593063859365              50.0095504577129                               0                960.000000292311
953           0.00230593159405989              50.0095505631166                               0                960.000000292308
954            0.0023059325490646              50.0095506685197                               0                960.000000292305
955           0.00230593350362174              50.0095507739222                               0                960.000000292302
956           0.00230593445772029              50.0095508793241                               0                960.000000292299
957            0.0023059354113698              50.0095509847255                               0                960.000000292296
958           0.00230593636456618              50.0095510901263                               0                960.000000292293
959           0.00230593731731724              50.0095511955265                               0                 960.00000029229
960           0.00230593826961378              50.0095513009262                               0                960.000000292287
961           0.00230593922145973              50.0095514063253                               0                960.000000292284
962           0.00230594017285381              50.0095515117238                               0                960.000000292281
963            0.0023059411237777              50.0095516171217                               0                960.000000292278
964           0.00230594207426851               50.009551722519                               0                960.000000292275
965           0.00230594302429753              50.0095518279158                               0                960.000000292272
966           0.00230594397389172              50.0095519333121                               0                960.000000292269
967           0.00230594492301088              50.0095520387077                               0                960.000000292266
968           0.00230594587168238              50.0095521441027                               0                960.000000292263
969           0.00230594681990472              50.0095522494972                               0                 960.00000029226
970            0.0023059477676916              50.0095523548911                               0                960.000000292256
971           0.00230594871502426              50.0095524602845                               0                960.000000292254
972           0.00230594966190647              50.0095525656772                               0                960.000000292251
973           0.00230595060832763              50.0095526710694                               0                960.000000292248
974           0.00230595155428123               50.009552776461                               0                960.000000292245
975           0.00230595249980471               50.009552881852                               0                960.000000292242
976           0.00230595344486723              50.0095529872425                               0                960.000000292238
977           0.00230595438948079              50.0095530926324                               0                960.000000292236
978           0.00230595533362746              50.0095531980217                               0                960.000000292233
979           0.00230595627734132              50.0095533034104                               0                 960.00000029223
980           0.00230595722060752              50.0095534087986                               0                960.000000292227
981           0.00230595816342589              50.0095535141862                               0                960.000000292224
982           0.00230595910576182              50.0095536195732                               0                 960.00000029222
983           0.00230596004766684              50.0095537249596                               0                960.000000292218
984           0.00230596098911243              50.0095538303455                               0                960.000000292215
985           0.00230596193010338              50.0095539357307                               0                960.000000292212
986           0.00230596287067876              50.0095540411155                               0                960.000000292208
987           0.00230596381075105              50.0095541464996                               0                960.000000292205
988           0.00230596475039302              50.0095542518831                               0                960.000000292202
989           0.00230596568958977              50.0095543572661                               0                  960.0000002922
990           0.00230596662832676              50.0095544626485                               0                960.000000292196
991           0.00230596756661527              50.0095545680304                               0                960.000000292193
992           0.00230596850446091              50.0095546734116                               0                960.000000292191
993           0.00230596944184313              50.0095547787923                               0                960.000000292188
994           0.00230597037879312              50.0095548841724                               0                960.000000292184
995           0.00230597131525357              50.0095549895519                               0                960.000000292182
996           0.00230597225129267              50.0095550949309                               0                960.000000292178
997           0.00230597318686281              50.0095552003093                               0                960.000000292175
998           0.00230597412199156               50.009555305687                               0                960.000000292173
999           0.00230597505667005              50.0095554110643                               0                960.000000292169
1000           0.00230597599087545              50.0095555164409                               0                960.000000292166
1001           0.00230597692467041               50.009555621817                               0                960.000000292163
1002           0.00230597785799009              50.0095557271925                               0                 960.00000029216
1003           0.00230597879084647              50.0095558325674                               0                960.000000292157
1004           0.00230597972325524              50.0095559379417                               0                960.000000292154
1005           0.00230598065522045              50.0095560433155                               0                960.000000292151
1006           0.00230598158674738              50.0095561486887                               0                960.000000292148
1007           0.00230598251780446              50.0095562540613                               0                960.000000292145
1008           0.00230598344840294              50.0095563594334                               0                960.000000292142
1009           0.00230598437856855              50.0095564648048                               0                960.000000292139
1010           0.00230598530827902              50.0095565701757                               0                960.000000292136
1011           0.00230598623751787               50.009556675546                               0                960.000000292133
1012           0.00230598716632942              50.0095567809157                               0                 960.00000029213
1013           0.00230598809467889              50.0095568862849                               0                960.000000292127
1014           0.00230598902258512              50.0095569916534                               0                960.000000292124
1015           0.00230598995002795              50.0095570970215                               0                960.000000292121
1016             0.002305990877021              50.0095572023889                               0                960.000000292118
1017           0.00230599180356134              50.0095573077557                               0                960.000000292115
1018           0.00230599272966505               50.009557413122                               0                960.000000292112
1019           0.00230599365530351              50.0095575184877                               0                960.000000292109
1020           0.00230599458049521              50.0095576238528                               0                960.000000292106
1021           0.00230599550522601              50.0095577292174                               0                960.000000292103
1022           0.00230599642951322              50.0095578345813                               0                  960.0000002921
1023           0.00230599735334306              50.0095579399447                               0                960.000000292097
1024           0.00230599827672258              50.0095580453075                               0                960.000000292094
1025           0.00230599919965367              50.0095581506698                               0                960.000000292091
1026           0.00230600012213612              50.0095582560314                               0                960.000000292088
1027           0.00230600104415422              50.0095583613925                               0                960.000000292085
1028           0.00230600196573937               50.009558466753                               0                960.000000292082
1029           0.00230600288685983              50.0095585721129                               0                960.000000292079
1030           0.00230600380753802              50.0095586774723                               0                960.000000292076
1031           0.00230600472776095               50.009558782831                               0                960.000000292073
1032           0.00230600564752476              50.0095588881892                               0                 960.00000029207
1033           0.00230600656683449              50.0095589935468                               0                960.000000292067
1034           0.00230600748570868              50.0095590989039                               0                960.000000292064
1035           0.00230600840410906              50.0095592042604                               0                960.000000292061
1036           0.00230600932208641              50.0095593096162                               0                960.000000292058
1037           0.00230601023959518              50.0095594149716                               0                960.000000292055
1038            0.0023060111566529              50.0095595203263                               0                960.000000292052
1039           0.00230601207326652              50.0095596256804                               0                960.000000292049
1040           0.00230601298942675               50.009559731034                               0                960.000000292046
1041           0.00230601390512354               50.009559836387                               0                960.000000292043
1042           0.00230601482038092              50.0095599417394                               0                 960.00000029204
1043           0.00230601573516615              50.0095600470912                               0                960.000000292036
1044           0.00230601664952942              50.0095601524425                               0                960.000000292034
1045           0.00230601756342802              50.0095602577932                               0                 960.00000029203
1046           0.00230601847686999              50.0095603631433                               0                960.000000292027
1047           0.00230601938986471              50.0095604684928                               0                960.000000292025
1048           0.00230602030242233              50.0095605738417                               0                960.000000292021
1049           0.00230602121449717              50.0095606791901                               0                960.000000292019
1050           0.00230602212614131              50.0095607845379                               0                960.000000292015
1051           0.00230602303731067              50.0095608898851                               0                960.000000292012
1052           0.00230602394806008              50.0095609952317                               0                960.000000292009
1053            0.0023060248583484              50.0095611005778                               0                960.000000292006
1054           0.00230602576818638              50.0095612059233                               0                960.000000292003
1055           0.00230602667757598              50.0095613112682                               0                   960.000000292
1056            0.0023060275864953              50.0095614166125                               0                960.000000291997
1057           0.00230602849496539              50.0095615219562                               0                960.000000291994
1058           0.00230602940299519              50.0095616272994                               0                960.000000291991
1059           0.00230603031058378               50.009561732642                               0                960.000000291988
1060           0.00230603121769721               50.009561837984                               0                960.000000291985
1061            0.0023060321243812              50.0095619433254                               0                960.000000291982
1062           0.00230603303059466              50.0095620486662                               0                960.000000291979
1063           0.00230603393635437              50.0095621540066                               0                960.000000291976
1064           0.00230603484167591              50.0095622593462                               0                960.000000291973
1065           0.00230603574656095              50.0095623646854                               0                 960.00000029197
1066           0.00230603665095511              50.0095624700239                               0                960.000000291967
1067           0.00230603755492867              50.0095625753618                               0                960.000000291964
1068           0.00230603845844484              50.0095626806992                               0                960.000000291961
1069           0.00230603936148086               50.009562786036                               0                960.000000291958
1070           0.00230604026410388              50.0095628913722                               0                960.000000291955
1071           0.00230604116626745              50.0095629967078                               0                960.000000291952
1072           0.00230604206796584              50.0095631020429                               0                960.000000291949
1073           0.00230604296921731              50.0095632073774                               0                960.000000291946
1074           0.00230604387002423              50.0095633127113                               0                960.000000291943
1075           0.00230604477037793              50.0095634180446                               0                 960.00000029194
1076           0.00230604567027293              50.0095635233773                               0                960.000000291937
1077           0.00230604656971558              50.0095636287095                               0                960.000000291934
1078           0.00230604746871405              50.0095637340411                               0                960.000000291931
1079           0.00230604836725812              50.0095638393721                               0                960.000000291928
1080           0.00230604926536136              50.0095639447025                               0                960.000000291924
1081            0.0023060501630043              50.0095640500324                               0                960.000000291922
1082           0.00230605106018386              50.0095641553616                               0                960.000000291919
1083           0.00230605195693143              50.0095642606903                               0                960.000000291916
1084           0.00230605285320635              50.0095643660184                               0                960.000000291913
1085           0.00230605374905487              50.0095644713459                               0                960.000000291909
1086           0.00230605464443352              50.0095645766729                               0                960.000000291907
1087           0.00230605553938285              50.0095646819993                               0                960.000000291903
1088           0.00230605643385316               50.009564787325                               0                960.000000291901
1089           0.00230605732788543              50.0095648926502                               0                960.000000291897
1090           0.00230605822144353              50.0095649979749                               0                960.000000291894
1091           0.00230605911458519              50.0095651032989                               0                960.000000291891
1092           0.00230606000727184              50.0095652086224                               0                960.000000291888
1093           0.00230606089948876              50.0095653139453                               0                960.000000291885
1094           0.00230606179124907              50.0095654192676                               0                960.000000291883
1095           0.00230606268257181              50.0095655245893                               0                 960.00000029188
1096             0.002306063573457              50.0095656299104                               0                960.000000291877
1097           0.00230606446388216               50.009565735231                               0                960.000000291873
1098           0.00230606535385109               50.009565840551                               0                 960.00000029187
1099           0.00230606624335111              50.0095659458704                               0                960.000000291867
1100           0.00230606713242394              50.0095660511892                               0                960.000000291864
1101            0.0023060680210219              50.0095661565074                               0                960.000000291861
1102           0.00230606890918476              50.0095662618251                               0                960.000000291858
1103           0.00230606979688866              50.0095663671422                               0                960.000000291855
1104           0.00230607068415296              50.0095664724587                               0                960.000000291852
1105           0.00230607157095276              50.0095665777746                               0                 960.00000029185
1106           0.00230607245729855                50.00956668309                               0                960.000000291846
1107           0.00230607334321912              50.0095667884047                               0                960.000000291843
1108            0.0023060742286681              50.0095668937189                               0                 960.00000029184
1109           0.00230607511365953              50.0095669990324                               0                960.000000291837
1110           0.00230607599822255              50.0095671043455                               0                960.000000291834
1111           0.00230607688233053              50.0095672096579                               0                960.000000291831
1112           0.00230607776596327              50.0095673149698                               0                960.000000291828
1113            0.0023060786491544               50.009567420281                               0                960.000000291825
1114           0.00230607953189709              50.0095675255917                               0                960.000000291822
1115           0.00230608041419171              50.0095676309019                               0                960.000000291819
1116           0.00230608129604461              50.0095677362114                               0                960.000000291816
1117           0.00230608217742105              50.0095678415203                               0                960.000000291813
1118           0.00230608305834923              50.0095679468287                               0                 960.00000029181
1119           0.00230608393883837              50.0095680521365                               0                960.000000291807
1120           0.00230608481888215              50.0095681574437                               0                960.000000291804
1121           0.00230608569846758              50.0095682627503                               0                960.000000291801
1122            0.0023060865775896              50.0095683680563                               0                960.000000291798
1123           0.00230608745628201              50.0095684733618                               0                960.000000291795
1124           0.00230608833451136              50.0095685786667                               0                960.000000291792
1125           0.00230608921227937               50.009568683971                               0                960.000000291788
1126           0.00230609008961881              50.0095687892747                               0                960.000000291786
1127           0.00230609096649319              50.0095688945778                               0                960.000000291783
1128           0.00230609184291131              50.0095689998804                               0                 960.00000029178
1129            0.0023060927188827              50.0095691051823                               0                960.000000291777
1130           0.00230609359440051              50.0095692104837                               0                960.000000291774
1131           0.00230609446946846              50.0095693157845                               0                960.000000291771
1132           0.00230609534408226              50.0095694210847                               0                960.000000291768
1133           0.00230609621826464              50.0095695263844                               0                960.000000291765
1134           0.00230609709197154              50.0095696316834                               0                960.000000291761
1135           0.00230609796524773              50.0095697369819                               0                960.000000291758
1136           0.00230609883804832              50.0095698422798                               0                960.000000291756
1137           0.00230609971041174              50.0095699475771                               0                960.000000291752
1138           0.00230610058232596              50.0095700528739                               0                960.000000291749
1139            0.0023061014537736                50.00957015817                               0                960.000000291746
1140           0.00230610232477326              50.0095702634656                               0                960.000000291743
1141           0.00230610319534171              50.0095703687605                               0                 960.00000029174
1142           0.00230610406544872              50.0095704740549                               0                960.000000291737
1143           0.00230610493509789              50.0095705793488                               0                960.000000291734
1144           0.00230610580429808               50.009570684642                               0                960.000000291731
1145           0.00230610667304206              50.0095707899347                               0                960.000000291728
1146           0.00230610754135613              50.0095708952267                               0                960.000000291725
1147            0.0023061084092074              50.0095710005182                               0                960.000000291722
1148           0.00230610927658571              50.0095711058091                               0                960.000000291719
1149           0.00230611014354053              50.0095712110995                               0                960.000000291716
1150           0.00230611101003989              50.0095713163892                               0                960.000000291713
1151           0.00230611187607811              50.0095714216784                               0                 960.00000029171
1152           0.00230611274166382              50.0095715269669                               0                960.000000291707
1153           0.00230611360681248              50.0095716322549                               0                960.000000291704
1154            0.0023061144714921              50.0095717375423                               0                960.000000291701
1155           0.00230611533571899              50.0095718428292                               0                960.000000291698
1156           0.00230611619951188              50.0095719481154                               0                960.000000291695
1157           0.00230611706286297              50.0095720534011                               0                960.000000291692
1158           0.00230611792573735              50.0095721586861                               0                960.000000291689
1159           0.00230611878817512              50.0095722639706                               0                960.000000291686
1160           0.00230611965015018              50.0095723692546                               0                960.000000291683
1161           0.00230612051168701              50.0095724745379                               0                960.000000291679
1162           0.00230612137276434              50.0095725798206                               0                960.000000291677
1163           0.00230612223337563              50.0095726851028                               0                960.000000291674
1164           0.00230612309356505              50.0095727903843                               0                960.000000291671
1165           0.00230612395327612              50.0095728956654                               0                960.000000291667
1166           0.00230612481255569              50.0095730009458                               0                960.000000291664
1167           0.00230612567137602              50.0095731062256                               0                960.000000291661
1168           0.00230612652976463              50.0095732115048                               0                960.000000291658
1169           0.00230612738767185              50.0095733167835                               0                960.000000291655
1170           0.00230612824513397              50.0095734220616                               0                960.000000291652
1171           0.00230612910215673              50.0095735273391                               0                960.000000291649
1172            0.0023061299587005              50.0095736326159                               0                960.000000291646
1173           0.00230613081484192              50.0095737378923                               0                960.000000291643
1174           0.00230613167047959               50.009573843168                               0                 960.00000029164
1175            0.0023061325257051              50.0095739484432                               0                960.000000291637
1176           0.00230613338047729              50.0095740537178                               0                960.000000291634
1177            0.0023061342347668              50.0095741589917                               0                960.000000291631
1178            0.0023061350886297              50.0095742642652                               0                960.000000291628
1179           0.00230613594203631               50.009574369538                               0                960.000000291625
1180           0.00230613679499862              50.0095744748103                               0                960.000000291622
1181           0.00230613764750508              50.0095745800819                               0                960.000000291619
1182           0.00230613849954792              50.0095746853529                               0                960.000000291616
1183            0.0023061393511534              50.0095747906235                               0                960.000000291613
1184            0.0023061402023011              50.0095748958934                               0                 960.00000029161
1185           0.00230614105300329              50.0095750011627                               0                960.000000291607
1186           0.00230614190324889              50.0095751064314                               0                960.000000291604
1187           0.00230614275305114              50.0095752116996                               0                960.000000291601
1188           0.00230614360238526              50.0095753169671                               0                960.000000291598
1189            0.0023061444512807              50.0095754222341                               0                960.000000291595
1190           0.00230614529971905              50.0095755275005                               0                960.000000291592
1191           0.00230614614772439              50.0095756327663                               0                960.000000291589
1192           0.00230614699526207              50.0095757380315                               0                960.000000291585
1193           0.00230614784235451              50.0095758432962                               0                960.000000291583
1194           0.00230614868897962              50.0095759485602                               0                960.000000291579
1195           0.00230614953515827              50.0095760538237                               0                960.000000291576
1196           0.00230615038091679              50.0095761590866                               0                960.000000291573
1197           0.00230615122618229              50.0095762643489                               0                960.000000291571
1198           0.00230615207101184              50.0095763696106                               0                960.000000291567
1199           0.00230615291539903              50.0095764748717                               0                960.000000291565
1200           0.00230615409106197              50.0095765801323                               0                960.000000291562
