#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
5.44       0.100835      0.751329      0.0317352      0.100835      0.751329      0.0317352      
5.45       0.0991323      0.734865      0.0314013      0.0991323      0.734865      0.0314013      
5.46       0.0974984      0.719089      0.03108      0.0974984      0.719089      0.03108      
5.47       0.0959288      0.703957      0.0307704      0.0959288      0.703957      0.0307704      
5.48       0.0944197      0.689429      0.030472      0.0944197      0.689429      0.030472      
5.49       0.0929673      0.675469      0.0301839      0.0929673      0.675469      0.0301839      
5.5       0.0915684      0.662044      0.0299057      0.0915684      0.662044      0.0299057      
5.51       0.0902199      0.649123      0.0296367      0.0902199      0.649123      0.0296367      
5.52       0.0889189      0.636677      0.0293765      0.0889189      0.636677      0.0293765      
5.53       0.0876628      0.62468      0.0291244      0.0876628      0.62468      0.0291244      
5.54       0.0864493      0.613107      0.0288802      0.0864493      0.613107      0.0288802      
5.55       0.0852759      0.601937      0.0286434      0.0852759      0.601937      0.0286434      
5.56       0.0841407      0.591147      0.0284136      0.0841407      0.591147      0.0284136      
5.57       0.0830417      0.580718      0.0281904      0.0830417      0.580718      0.0281904      
5.58       0.0819771      0.570633      0.0279736      0.0819771      0.570633      0.0279736      
5.59       0.0809451      0.560873      0.0277628      0.0809451      0.560873      0.0277628      
5.6       0.0799442      0.551424      0.0275577      0.0799442      0.551424      0.0275577      
5.61       0.0789729      0.542269      0.0273581      0.0789729      0.542269      0.0273581      
5.62       0.0780299      0.533396      0.0271636      0.0780299      0.533396      0.0271636      
5.63       0.0771137      0.524792      0.0269741      0.0771137      0.524792      0.0269741      
5.64       0.0762233      0.516443      0.0267894      0.0762233      0.516443      0.0267894      
5.65       0.0753574      0.508339      0.0266092      0.0753574      0.508339      0.0266092      
5.66       0.0745151      0.500468      0.0264334      0.0745151      0.500468      0.0264334      
5.67       0.0736951      0.492821      0.0262617      0.0736951      0.492821      0.0262617      
5.68       0.0728967      0.485388      0.0260939      0.0728967      0.485388      0.0260939      
5.69       0.072119      0.478161      0.02593      0.072119      0.478161      0.02593      
5.7       0.071361      0.471129      0.0257698      0.071361      0.471129      0.0257698      
5.71       0.0706219      0.464286      0.025613      0.0706219      0.464286      0.025613      
5.72       0.0699011      0.457624      0.0254597      0.0699011      0.457624      0.0254597      
5.73       0.0691978      0.451136      0.0253095      0.0691978      0.451136      0.0253095      
5.74       0.0685113      0.444814      0.0251625      0.0685113      0.444814      0.0251625      
5.75       0.0678409      0.438653      0.0250185      0.0678409      0.438653      0.0250185      
5.76       0.0671862      0.432646      0.0248774      0.0671862      0.432646      0.0248774      
5.77       0.0665464      0.426788      0.0247391      0.0665464      0.426788      0.0247391      
5.78       0.065921      0.421073      0.0246035      0.065921      0.421073      0.0246035      
5.79       0.0653096      0.415495      0.0244705      0.0653096      0.415495      0.0244705      
5.8       0.0647116      0.41005      0.0243399      0.0647116      0.41005      0.0243399      
5.81       0.0641265      0.404734      0.0242118      0.0641265      0.404734      0.0242118      
5.82       0.0635539      0.39954      0.024086      0.0635539      0.39954      0.024086      
5.83       0.0629934      0.394466      0.0239625      0.0629934      0.394466      0.0239625      
5.84       0.0624445      0.389507      0.0238411      0.0624445      0.389507      0.0238411      
5.85       0.0619069      0.38466      0.0237218      0.0619069      0.38466      0.0237218      
5.86       0.0613802      0.379919      0.0236046      0.0613802      0.379919      0.0236046      
5.87       0.0608641      0.375283      0.0234894      0.0608641      0.375283      0.0234894      
5.88       0.0603581      0.370747      0.0233761      0.0603581      0.370747      0.0233761      
5.89       0.0598621      0.366309      0.0232646      0.0598621      0.366309      0.0232646      
5.9       0.0593755      0.361964      0.0231549      0.0593755      0.361964      0.0231549      
5.91       0.0588983      0.357711      0.023047      0.0588983      0.357711      0.023047      
5.92       0.05843      0.353546      0.0229407      0.05843      0.353546      0.0229407      
5.93       0.0579705      0.349467      0.0228361      0.0579705      0.349467      0.0228361      
5.94       0.0575193      0.345471      0.0227331      0.0575193      0.345471      0.0227331      
5.95       0.0570764      0.341555      0.0226316      0.0570764      0.341555      0.0226316      
5.96       0.0566414      0.337717      0.0225317      0.0566414      0.337717      0.0225317      
5.97       0.0562142      0.333955      0.0224331      0.0562142      0.333955      0.0224331      
5.98       0.0557945      0.330266      0.022336      0.0557945      0.330266      0.022336      
5.99       0.055382      0.326649      0.0222403      0.055382      0.326649      0.0222403      
6       0.0549766      0.323101      0.022146      0.0549766      0.323101      0.022146      
6.01       0.0545781      0.319621      0.0220529      0.0545781      0.319621      0.0220529      
6.02       0.0541864      0.316205      0.0219611      0.0541864      0.316205      0.0219611      
6.03       0.0538011      0.312854      0.0218705      0.0538011      0.312854      0.0218705      
6.04       0.0534221      0.309564      0.0217812      0.0534221      0.309564      0.0217812      
6.05       0.0530494      0.306335      0.021693      0.0530494      0.306335      0.021693      
6.06       0.0526826      0.303164      0.021606      0.0526826      0.303164      0.021606      
6.07       0.0523217      0.30005      0.0215201      0.0523217      0.30005      0.0215201      
6.08       0.0519664      0.296991      0.0214352      0.0519664      0.296991      0.0214352      
6.09       0.0516168      0.293987      0.0213515      0.0516168      0.293987      0.0213515      
6.1       0.0512725      0.291035      0.0212687      0.0512725      0.291035      0.0212687      
6.11       0.0509335      0.288134      0.021187      0.0509335      0.288134      0.021187      
6.12       0.0505997      0.285284      0.0211063      0.0505997      0.285284      0.0211063      
6.13       0.0502708      0.282481      0.0210265      0.0502708      0.282481      0.0210265      
6.14       0.0499469      0.279727      0.0209477      0.0499469      0.279727      0.0209477      
6.15       0.0496277      0.277018      0.0208698      0.0496277      0.277018      0.0208698      
6.16       0.0493132      0.274355      0.0207927      0.0493132      0.274355      0.0207927      
6.17       0.0490032      0.271735      0.0207166      0.0490032      0.271735      0.0207166      
6.18       0.0486977      0.269159      0.0206413      0.0486977      0.269159      0.0206413      
6.19       0.0483965      0.266624      0.0205669      0.0483965      0.266624      0.0205669      
6.2       0.0480995      0.264131      0.0204933      0.0480995      0.264131      0.0204933      
6.21       0.0478067      0.261677      0.0204204      0.0478067      0.261677      0.0204204      
6.22       0.0475179      0.259262      0.0203484      0.0475179      0.259262      0.0203484      
6.23       0.0472331      0.256885      0.0202771      0.0472331      0.256885      0.0202771      
6.24       0.0469521      0.254546      0.0202066      0.0469521      0.254546      0.0202066      
6.25       0.0466749      0.252242      0.0201368      0.0466749      0.252242      0.0201368      
6.26       0.0464014      0.249974      0.0200678      0.0464014      0.249974      0.0200678      
6.27       0.0461316      0.247741      0.0199994      0.0461316      0.247741      0.0199994      
6.28       0.0458652      0.245542      0.0199318      0.0458652      0.245542      0.0199318      
6.29       0.0456024      0.243376      0.0198648      0.0456024      0.243376      0.0198648      
6.3       0.0453429      0.241243      0.0197984      0.0453429      0.241243      0.0197984      
6.31       0.0450867      0.239141      0.0197328      0.0450867      0.239141      0.0197328      
6.32       0.0448338      0.23707      0.0196677      0.0448338      0.23707      0.0196677      
6.33       0.044584      0.23503      0.0196033      0.044584      0.23503      0.0196033      
6.34       0.0443374      0.233019      0.0195395      0.0443374      0.233019      0.0195395      
6.35       0.0440938      0.231037      0.0194763      0.0440938      0.231037      0.0194763      
6.36       0.0438532      0.229084      0.0194137      0.0438532      0.229084      0.0194137      
6.37       0.0436155      0.227159      0.0193517      0.0436155      0.227159      0.0193517      
6.38       0.0433807      0.225261      0.0192902      0.0433807      0.225261      0.0192902      
6.39       0.0431487      0.223389      0.0192293      0.0431487      0.223389      0.0192293      
6.4       0.0429195      0.221544      0.019169      0.0429195      0.221544      0.019169      
6.41       0.042693      0.219725      0.0191092      0.042693      0.219725      0.0191092      
6.42       0.0424691      0.21793      0.0190499      0.0424691      0.21793      0.0190499      
6.43       0.0422478      0.21616      0.0189911      0.0422478      0.21616      0.0189911      
6.44       0.0420291      0.214415      0.0189329      0.0420291      0.214415      0.0189329      
6.45       0.0418128      0.212693      0.0188751      0.0418128      0.212693      0.0188751      
6.46       0.0415991      0.210994      0.0188178      0.0415991      0.210994      0.0188178      
6.47       0.0413877      0.209318      0.018761      0.0413877      0.209318      0.018761      
6.48       0.0411787      0.207664      0.0187047      0.0411787      0.207664      0.0187047      
6.49       0.040972      0.206032      0.0186489      0.040972      0.206032      0.0186489      
6.5       0.0407676      0.204422      0.0185935      0.0407676      0.204422      0.0185935      
6.51       0.0405655      0.202832      0.0185386      0.0405655      0.202832      0.0185386      
6.52       0.0403655      0.201263      0.0184841      0.0403655      0.201263      0.0184841      
6.53       0.0401677      0.199715      0.01843      0.0401677      0.199715      0.01843      
6.54       0.039972      0.198186      0.0183764      0.039972      0.198186      0.0183764      
6.55       0.0397784      0.196677      0.0183232      0.0397784      0.196677      0.0183232      
6.56       0.0395869      0.195186      0.0182704      0.0395869      0.195186      0.0182704      
6.57       0.0393973      0.193715      0.018218      0.0393973      0.193715      0.018218      
6.58       0.0392097      0.192262      0.0181661      0.0392097      0.192262      0.0181661      
6.59       0.0390241      0.190827      0.0181145      0.0390241      0.190827      0.0181145      
6.6       0.0388404      0.18941      0.0180633      0.0388404      0.18941      0.0180633      
6.61       0.0386585      0.188011      0.0180125      0.0386585      0.188011      0.0180125      
6.62       0.0384785      0.186628      0.0179621      0.0384785      0.186628      0.0179621      
6.63       0.0383004      0.185263      0.017912      0.0383004      0.185263      0.017912      
6.64       0.038124      0.183914      0.0178623      0.038124      0.183914      0.0178623      
6.65       0.0379493      0.182581      0.017813      0.0379493      0.182581      0.017813      
6.66       0.0377764      0.181264      0.0177641      0.0377764      0.181264      0.0177641      
6.67       0.0376052      0.179963      0.0177154      0.0376052      0.179963      0.0177154      
6.68       0.0374356      0.178677      0.0176672      0.0374356      0.178677      0.0176672      
6.69       0.0372677      0.177407      0.0176192      0.0372677      0.177407      0.0176192      
6.7       0.0371014      0.176151      0.0175716      0.0371014      0.176151      0.0175716      
6.71       0.0369367      0.17491      0.0175244      0.0369367      0.17491      0.0175244      
6.72       0.0367735      0.173684      0.0174774      0.0367735      0.173684      0.0174774      
6.73       0.0366119      0.172472      0.0174308      0.0366119      0.172472      0.0174308      
6.74       0.0364519      0.171273      0.0173845      0.0364519      0.171273      0.0173845      
6.75       0.0362933      0.170089      0.0173385      0.0362933      0.170089      0.0173385      
6.76       0.0361362      0.168917      0.0172928      0.0361362      0.168917      0.0172928      
6.77       0.0359805      0.167759      0.0172475      0.0359805      0.167759      0.0172475      
6.78       0.0358263      0.166614      0.0172024      0.0358263      0.166614      0.0172024      
6.79       0.0356734      0.165482      0.0171576      0.0356734      0.165482      0.0171576      
6.8       0.035522      0.164363      0.0171131      0.035522      0.164363      0.0171131      
6.81       0.0353719      0.163256      0.0170689      0.0353719      0.163256      0.0170689      
6.82       0.0352231      0.162161      0.017025      0.0352231      0.162161      0.017025      
6.83       0.0350757      0.161078      0.0169814      0.0350757      0.161078      0.0169814      
6.84       0.0349296      0.160007      0.016938      0.0349296      0.160007      0.016938      
6.85       0.0347848      0.158948      0.0168949      0.0347848      0.158948      0.0168949      
6.86       0.0346412      0.1579      0.0168521      0.0346412      0.1579      0.0168521      
6.87       0.0344989      0.156864      0.0168096      0.0344989      0.156864      0.0168096      
6.88       0.0343578      0.155839      0.0167673      0.0343578      0.155839      0.0167673      
6.89       0.0342179      0.154824      0.0167253      0.0342179      0.154824      0.0167253      
6.9       0.0340793      0.153821      0.0166835      0.0340793      0.153821      0.0166835      
6.91       0.0339418      0.152827      0.016642      0.0339418      0.152827      0.016642      
6.92       0.0338054      0.151845      0.0166007      0.0338054      0.151845      0.0166007      
6.93       0.0336702      0.150873      0.0165597      0.0336702      0.150873      0.0165597      
6.94       0.0335362      0.149911      0.0165189      0.0335362      0.149911      0.0165189      
6.95       0.0334032      0.148959      0.0164784      0.0334032      0.148959      0.0164784      
6.96       0.0332714      0.148016      0.0164381      0.0332714      0.148016      0.0164381      
6.97       0.0331406      0.147084      0.016398      0.0331406      0.147084      0.016398      
6.98       0.0330109      0.146161      0.0163582      0.0330109      0.146161      0.0163582      
6.99       0.0328823      0.145247      0.0163186      0.0328823      0.145247      0.0163186      
7       0.0327547      0.144343      0.0162792      0.0327547      0.144343      0.0162792      
7.01       0.0326281      0.143448      0.0162401      0.0326281      0.143448      0.0162401      
7.02       0.0325026      0.142562      0.0162012      0.0325026      0.142562      0.0162012      
7.03       0.032378      0.141685      0.0161625      0.032378      0.141685      0.0161625      
7.04       0.0322544      0.140816      0.016124      0.0322544      0.140816      0.016124      
7.05       0.0321318      0.139956      0.0160857      0.0321318      0.139956      0.0160857      
7.06       0.0320102      0.139105      0.0160476      0.0320102      0.139105      0.0160476      
7.07       0.0318895      0.138262      0.0160098      0.0318895      0.138262      0.0160098      
7.08       0.0317698      0.137427      0.0159721      0.0317698      0.137427      0.0159721      
7.09       0.0316509      0.136601      0.0159347      0.0316509      0.136601      0.0159347      
7.1       0.031533      0.135783      0.0158975      0.031533      0.135783      0.0158975      
7.11       0.031416      0.134972      0.0158604      0.031416      0.134972      0.0158604      
7.12       0.0312999      0.134169      0.0158236      0.0312999      0.134169      0.0158236      
7.13       0.0311847      0.133375      0.0157869      0.0311847      0.133375      0.0157869      
7.14       0.0310703      0.132587      0.0157505      0.0310703      0.132587      0.0157505      
7.15       0.0309568      0.131807      0.0157142      0.0309568      0.131807      0.0157142      
7.16       0.0308441      0.131035      0.0156782      0.0308441      0.131035      0.0156782      
7.17       0.0307323      0.13027      0.0156423      0.0307323      0.13027      0.0156423      
7.18       0.0306213      0.129512      0.0156066      0.0306213      0.129512      0.0156066      
7.19       0.0305111      0.128761      0.0155711      0.0305111      0.128761      0.0155711      
7.2       0.0304017      0.128018      0.0155358      0.0304017      0.128018      0.0155358      
7.21       0.0302931      0.127281      0.0155006      0.0302931      0.127281      0.0155006      
7.22       0.0301854      0.126551      0.0154657      0.0301854      0.126551      0.0154657      
7.23       0.0300783      0.125828      0.0154309      0.0300783      0.125828      0.0154309      
7.24       0.0299721      0.125111      0.0153962      0.0299721      0.125111      0.0153962      
7.25       0.0298666      0.124401      0.0153618      0.0298666      0.124401      0.0153618      
7.26       0.0297619      0.123698      0.0153275      0.0297619      0.123698      0.0153275      
7.27       0.0296579      0.123      0.0152934      0.0296579      0.123      0.0152934      
7.28       0.0295546      0.12231      0.0152595      0.0295546      0.12231      0.0152595      
7.29       0.029452      0.121625      0.0152257      0.029452      0.121625      0.0152257      
7.3       0.0293502      0.120947      0.0151921      0.0293502      0.120947      0.0151921      
7.31       0.0292491      0.120274      0.0151587      0.0292491      0.120274      0.0151587      
7.32       0.0291487      0.119608      0.0151254      0.0291487      0.119608      0.0151254      
7.33       0.029049      0.118948      0.0150923      0.029049      0.118948      0.0150923      
7.34       0.0289499      0.118293      0.0150593      0.0289499      0.118293      0.0150593      
7.35       0.0288516      0.117644      0.0150265      0.0288516      0.117644      0.0150265      
7.36       0.0287539      0.117001      0.0149939      0.0287539      0.117001      0.0149939      
7.37       0.0286568      0.116364      0.0149614      0.0286568      0.116364      0.0149614      
7.38       0.0285605      0.115732      0.014929      0.0285605      0.115732      0.014929      
7.39       0.0284647      0.115106      0.0148969      0.0284647      0.115106      0.0148969      
7.4       0.0283696      0.114485      0.0148648      0.0283696      0.114485      0.0148648      
7.41       0.0282752      0.113869      0.0148329      0.0282752      0.113869      0.0148329      
7.42       0.0281813      0.113259      0.0148012      0.0281813      0.113259      0.0148012      
7.43       0.0280881      0.112654      0.0147696      0.0280881      0.112654      0.0147696      
7.44       0.0279955      0.112054      0.0147381      0.0279955      0.112054      0.0147381      
7.45       0.0279035      0.11146      0.0147068      0.0279035      0.11146      0.0147068      
7.46       0.0278121      0.11087      0.0146756      0.0278121      0.11087      0.0146756      
7.47       0.0277213      0.110285      0.0146446      0.0277213      0.110285      0.0146446      
7.48       0.0276311      0.109706      0.0146137      0.0276311      0.109706      0.0146137      
7.49       0.0275415      0.109131      0.014583      0.0275415      0.109131      0.014583      
7.5       0.0274524      0.108561      0.0145524      0.0274524      0.108561      0.0145524      
7.51       0.0273639      0.107995      0.0145219      0.0273639      0.107995      0.0145219      
7.52       0.027276      0.107435      0.0144915      0.027276      0.107435      0.0144915      
7.53       0.0271886      0.106879      0.0144613      0.0271886      0.106879      0.0144613      
7.54       0.0271018      0.106327      0.0144313      0.0271018      0.106327      0.0144313      
7.55       0.0270155      0.105781      0.0144013      0.0270155      0.105781      0.0144013      
7.56       0.0269298      0.105238      0.0143715      0.0269298      0.105238      0.0143715      
7.57       0.0268446      0.1047      0.0143418      0.0268446      0.1047      0.0143418      
7.58       0.0267599      0.104167      0.0143122      0.0267599      0.104167      0.0143122      
7.59       0.0266757      0.103638      0.0142828      0.0266757      0.103638      0.0142828      
7.6       0.0265921      0.103113      0.0142535      0.0265921      0.103113      0.0142535      
7.61       0.026509      0.102592      0.0142243      0.026509      0.102592      0.0142243      
7.62       0.0264264      0.102075      0.0141952      0.0264264      0.102075      0.0141952      
7.63       0.0263443      0.101563      0.0141663      0.0263443      0.101563      0.0141663      
7.64       0.0262626      0.101055      0.0141375      0.0262626      0.101055      0.0141375      
7.65       0.0261815      0.100551      0.0141088      0.0261815      0.100551      0.0141088      
7.66       0.0261009      0.10005      0.0140802      0.0261009      0.10005      0.0140802      
7.67       0.0260207      0.0995541      0.0140518      0.0260207      0.0995541      0.0140518      
7.68       0.0259411      0.0990618      0.0140234      0.0259411      0.0990618      0.0140234      
7.69       0.0258619      0.0985733      0.0139952      0.0258619      0.0985733      0.0139952      
7.7       0.0257831      0.0980887      0.0139671      0.0257831      0.0980887      0.0139671      
7.71       0.0257049      0.0976078      0.0139391      0.0257049      0.0976078      0.0139391      
7.72       0.0256271      0.0971307      0.0139112      0.0256271      0.0971307      0.0139112      
7.73       0.0255497      0.0966573      0.0138835      0.0255497      0.0966573      0.0138835      
7.74       0.0254728      0.0961875      0.0138558      0.0254728      0.0961875      0.0138558      
7.75       0.0253964      0.0957214      0.0138283      0.0253964      0.0957214      0.0138283      
7.76       0.0253204      0.0952589      0.0138008      0.0253204      0.0952589      0.0138008      
7.77       0.0252448      0.0947999      0.0137735      0.0252448      0.0947999      0.0137735      
7.78       0.0251697      0.0943444      0.0137463      0.0251697      0.0943444      0.0137463      
7.79       0.025095      0.0938924      0.0137192      0.025095      0.0938924      0.0137192      
7.8       0.0250207      0.0934438      0.0136922      0.0250207      0.0934438      0.0136922      
7.81       0.0249468      0.0929986      0.0136653      0.0249468      0.0929986      0.0136653      
7.82       0.0248734      0.0925568      0.0136385      0.0248734      0.0925568      0.0136385      
7.83       0.0248004      0.0921183      0.0136119      0.0248004      0.0921183      0.0136119      
7.84       0.0247278      0.0916831      0.0135853      0.0247278      0.0916831      0.0135853      
7.85       0.0246555      0.0912511      0.0135588      0.0246555      0.0912511      0.0135588      
7.86       0.0245837      0.0908224      0.0135324      0.0245837      0.0908224      0.0135324      
7.87       0.0245123      0.0903969      0.0135062      0.0245123      0.0903969      0.0135062      
7.88       0.0244413      0.0899745      0.01348      0.0244413      0.0899745      0.01348      
7.89       0.0243707      0.0895552      0.0134539      0.0243707      0.0895552      0.0134539      
7.9       0.0243005      0.089139      0.013428      0.0243005      0.089139      0.013428      
7.91       0.0242307      0.0887259      0.0134021      0.0242307      0.0887259      0.0134021      
7.92       0.0241612      0.0883158      0.0133763      0.0241612      0.0883158      0.0133763      
7.93       0.0240921      0.0879088      0.0133507      0.0240921      0.0879088      0.0133507      
7.94       0.0240234      0.0875046      0.0133251      0.0240234      0.0875046      0.0133251      
7.95       0.0239551      0.0871034      0.0132996      0.0239551      0.0871034      0.0132996      
7.96       0.0238872      0.0867052      0.0132742      0.0238872      0.0867052      0.0132742      
7.97       0.0238196      0.0863098      0.0132489      0.0238196      0.0863098      0.0132489      
7.98       0.0237523      0.0859172      0.0132237      0.0237523      0.0859172      0.0132237      
7.99       0.0236855      0.0855275      0.0131986      0.0236855      0.0855275      0.0131986      
8       0.0236189      0.0851405      0.0131736      0.0236189      0.0851405      0.0131736      
8.01       0.0235528      0.0847563      0.0131487      0.0235528      0.0847563      0.0131487      
8.02       0.023487      0.0843749      0.0131239      0.023487      0.0843749      0.0131239      
8.03       0.0234215      0.0839961      0.0130992      0.0234215      0.0839961      0.0130992      
8.04       0.0233564      0.0836201      0.0130745      0.0233564      0.0836201      0.0130745      
8.05       0.0232916      0.0832467      0.01305      0.0232916      0.0832467      0.01305      
8.06       0.0232272      0.0828759      0.0130255      0.0232272      0.0828759      0.0130255      
8.07       0.0231631      0.0825077      0.0130011      0.0231631      0.0825077      0.0130011      
8.08       0.0230993      0.0821421      0.0129768      0.0230993      0.0821421      0.0129768      
8.09       0.0230359      0.0817791      0.0129526      0.0230359      0.0817791      0.0129526      
8.1       0.0229727      0.0814186      0.0129285      0.0229727      0.0814186      0.0129285      
8.11       0.02291      0.0810606      0.0129045      0.02291      0.0810606      0.0129045      
8.12       0.0228475      0.0807051      0.0128805      0.0228475      0.0807051      0.0128805      
8.13       0.0227853      0.080352      0.0128567      0.0227853      0.080352      0.0128567      
8.14       0.0227235      0.0800013      0.0128329      0.0227235      0.0800013      0.0128329      
8.15       0.022662      0.0796531      0.0128092      0.022662      0.0796531      0.0128092      
8.16       0.0226008      0.0793073      0.0127856      0.0226008      0.0793073      0.0127856      
8.17       0.0225399      0.0789638      0.0127621      0.0225399      0.0789638      0.0127621      
8.18       0.0224793      0.0786226      0.0127386      0.0224793      0.0786226      0.0127386      
8.19       0.022419      0.0782838      0.0127153      0.022419      0.0782838      0.0127153      
8.2       0.022359      0.0779473      0.012692      0.022359      0.0779473      0.012692      
8.21       0.0222993      0.077613      0.0126688      0.0222993      0.077613      0.0126688      
8.22       0.0222399      0.077281      0.0126457      0.0222399      0.077281      0.0126457      
8.23       0.0221809      0.0769513      0.0126227      0.0221809      0.0769513      0.0126227      
8.24       0.022122      0.0766237      0.0125997      0.022122      0.0766237      0.0125997      
8.25       0.0220635      0.0762983      0.0125768      0.0220635      0.0762983      0.0125768      
8.26       0.0220053      0.0759751      0.012554      0.0220053      0.0759751      0.012554      
8.27       0.0219474      0.0756541      0.0125313      0.0219474      0.0756541      0.0125313      
8.28       0.0218897      0.0753352      0.0125087      0.0218897      0.0753352      0.0125087      
8.29       0.0218323      0.0750184      0.0124861      0.0218323      0.0750184      0.0124861      
8.3       0.0217752      0.0747037      0.0124636      0.0217752      0.0747037      0.0124636      
8.31       0.0217184      0.074391      0.0124412      0.0217184      0.074391      0.0124412      
8.32       0.0216619      0.0740804      0.0124188      0.0216619      0.0740804      0.0124188      
8.33       0.0216056      0.0737719      0.0123966      0.0216056      0.0737719      0.0123966      
8.34       0.0215496      0.0734654      0.0123744      0.0215496      0.0734654      0.0123744      
8.35       0.0214938      0.0731608      0.0123523      0.0214938      0.0731608      0.0123523      
8.36       0.0214384      0.0728583      0.0123302      0.0214384      0.0728583      0.0123302      
8.37       0.0213831      0.0725577      0.0123082      0.0213831      0.0725577      0.0123082      
8.38       0.0213282      0.072259      0.0122864      0.0213282      0.072259      0.0122864      
8.39       0.0212735      0.0719623      0.0122645      0.0212735      0.0719623      0.0122645      
8.4       0.0212191      0.0716675      0.0122428      0.0212191      0.0716675      0.0122428      
8.41       0.0211649      0.0713746      0.0122211      0.0211649      0.0713746      0.0122211      
8.42       0.021111      0.0710835      0.0121995      0.021111      0.0710835      0.0121995      
8.43       0.0210573      0.0707944      0.0121779      0.0210573      0.0707944      0.0121779      
8.44       0.0210039      0.070507      0.0121565      0.0210039      0.070507      0.0121565      
8.45       0.0209507      0.0702215      0.0121351      0.0209507      0.0702215      0.0121351      
8.46       0.0208978      0.0699378      0.0121137      0.0208978      0.0699378      0.0121137      
8.47       0.0208451      0.0696559      0.0120925      0.0208451      0.0696559      0.0120925      
8.48       0.0207927      0.0693758      0.0120713      0.0207927      0.0693758      0.0120713      
8.49       0.0207405      0.0690974      0.0120502      0.0207405      0.0690974      0.0120502      
8.5       0.0206885      0.0688208      0.0120291      0.0206885      0.0688208      0.0120291      
8.51       0.0206368      0.0685459      0.0120081      0.0206368      0.0685459      0.0120081      
8.52       0.0205853      0.0682728      0.0119872      0.0205853      0.0682728      0.0119872      
8.53       0.0205341      0.0680013      0.0119663      0.0205341      0.0680013      0.0119663      
8.54       0.0204831      0.0677315      0.0119455      0.0204831      0.0677315      0.0119455      
8.55       0.0204323      0.0674634      0.0119248      0.0204323      0.0674634      0.0119248      
8.56       0.0203817      0.067197      0.0119042      0.0203817      0.067197      0.0119042      
8.57       0.0203314      0.0669322      0.0118836      0.0203314      0.0669322      0.0118836      
8.58       0.0202813      0.066669      0.011863      0.0202813      0.066669      0.011863      
8.59       0.0202314      0.0664075      0.0118426      0.0202314      0.0664075      0.0118426      
8.6       0.0201818      0.0661475      0.0118222      0.0201818      0.0661475      0.0118222      
8.61       0.0201323      0.0658892      0.0118018      0.0201323      0.0658892      0.0118018      
8.62       0.0200831      0.0656324      0.0117816      0.0200831      0.0656324      0.0117816      
8.63       0.0200341      0.0653772      0.0117614      0.0200341      0.0653772      0.0117614      
8.64       0.0199854      0.0651235      0.0117412      0.0199854      0.0651235      0.0117412      
8.65       0.0199368      0.0648714      0.0117211      0.0199368      0.0648714      0.0117211      
8.66       0.0198884      0.0646208      0.0117011      0.0198884      0.0646208      0.0117011      
8.67       0.0198403      0.0643717      0.0116812      0.0198403      0.0643717      0.0116812      
8.68       0.0197924      0.0641242      0.0116613      0.0197924      0.0641242      0.0116613      
8.69       0.0197446      0.0638781      0.0116414      0.0197446      0.0638781      0.0116414      
8.7       0.0196971      0.0636334      0.0116216      0.0196971      0.0636334      0.0116216      
8.71       0.0196498      0.0633903      0.0116019      0.0196498      0.0633903      0.0116019      
8.72       0.0196027      0.0631486      0.0115823      0.0196027      0.0631486      0.0115823      
8.73       0.0195558      0.0629083      0.0115627      0.0195558      0.0629083      0.0115627      
8.74       0.0195091      0.0626694      0.0115431      0.0195091      0.0626694      0.0115431      
8.75       0.0194626      0.062432      0.0115237      0.0194626      0.062432      0.0115237      
8.76       0.0194163      0.062196      0.0115042      0.0194163      0.062196      0.0115042      
8.77       0.0193702      0.0619613      0.0114849      0.0193702      0.0619613      0.0114849      
8.78       0.0193243      0.0617281      0.0114656      0.0193243      0.0617281      0.0114656      
8.79       0.0192786      0.0614962      0.0114463      0.0192786      0.0614962      0.0114463      
8.8       0.0192331      0.0612656      0.0114272      0.0192331      0.0612656      0.0114272      
8.81       0.0191878      0.0610365      0.011408      0.0191878      0.0610365      0.011408      
8.82       0.0191427      0.0608086      0.011389      0.0191427      0.0608086      0.011389      
8.83       0.0190977      0.0605821      0.0113699      0.0190977      0.0605821      0.0113699      
8.84       0.019053      0.0603569      0.011351      0.019053      0.0603569      0.011351      
8.85       0.0190084      0.060133      0.0113321      0.0190084      0.060133      0.0113321      
8.86       0.018964      0.0599104      0.0113132      0.018964      0.0599104      0.0113132      
8.87       0.0189198      0.059689      0.0112944      0.0189198      0.059689      0.0112944      
8.88       0.0188758      0.059469      0.0112757      0.0188758      0.059469      0.0112757      
8.89       0.018832      0.0592502      0.011257      0.018832      0.0592502      0.011257      
8.9       0.0187884      0.0590327      0.0112384      0.0187884      0.0590327      0.0112384      
8.91       0.0187449      0.0588164      0.0112198      0.0187449      0.0588164      0.0112198      
8.92       0.0187016      0.0586013      0.0112013      0.0187016      0.0586013      0.0112013      
8.93       0.0186585      0.0583875      0.0111829      0.0186585      0.0583875      0.0111829      
8.94       0.0186156      0.0581749      0.0111644      0.0186156      0.0581749      0.0111644      
8.95       0.0185728      0.0579634      0.0111461      0.0185728      0.0579634      0.0111461      
8.96       0.0185303      0.0577532      0.0111278      0.0185303      0.0577532      0.0111278      
8.97       0.0184878      0.0575442      0.0111095      0.0184878      0.0575442      0.0111095      
8.98       0.0184456      0.0573363      0.0110913      0.0184456      0.0573363      0.0110913      
