#(w-mu)    jm_3by2_m3by2     jm_3by2_3by2     jm_3by2_m1by2       jm_3by2_1by2     jm_1by2_m1by2   jm_1by2_1by2
15.31       2.82328e-05      1.71014e-05      4.63607e-05      4.031e-05      7.41549e-05      8.82525e-05      
15.315       2.82189e-05      1.70945e-05      4.63231e-05      4.02765e-05      7.4089e-05      8.8169e-05      
15.32       2.8205e-05      1.70875e-05      4.62856e-05      4.02432e-05      7.40232e-05      8.80856e-05      
15.325       2.8191e-05      1.70806e-05      4.62481e-05      4.02098e-05      7.39575e-05      8.80024e-05      
15.33       2.81771e-05      1.70736e-05      4.62107e-05      4.01765e-05      7.38918e-05      8.79193e-05      
15.335       2.81632e-05      1.70667e-05      4.61733e-05      4.01433e-05      7.38263e-05      8.78363e-05      
15.34       2.81493e-05      1.70598e-05      4.61359e-05      4.011e-05      7.37608e-05      8.77534e-05      
15.345       2.81355e-05      1.70528e-05      4.60986e-05      4.00769e-05      7.36954e-05      8.76707e-05      
15.35       2.81216e-05      1.70459e-05      4.60614e-05      4.00438e-05      7.36302e-05      8.7588e-05      
15.355       2.81077e-05      1.7039e-05      4.60242e-05      4.00107e-05      7.3565e-05      8.75055e-05      
15.36       2.80939e-05      1.70321e-05      4.5987e-05      3.99777e-05      7.34999e-05      8.74231e-05      
15.365       2.80801e-05      1.70252e-05      4.595e-05      3.99447e-05      7.34349e-05      8.73408e-05      
15.37       2.80662e-05      1.70183e-05      4.59129e-05      3.99118e-05      7.337e-05      8.72586e-05      
15.375       2.80524e-05      1.70114e-05      4.58759e-05      3.98789e-05      7.33051e-05      8.71766e-05      
15.38       2.80386e-05      1.70045e-05      4.58389e-05      3.9846e-05      7.32404e-05      8.70947e-05      
15.385       2.80248e-05      1.69976e-05      4.5802e-05      3.98132e-05      7.31757e-05      8.70129e-05      
15.39       2.8011e-05      1.69907e-05      4.57652e-05      3.97805e-05      7.31112e-05      8.69312e-05      
15.395       2.79973e-05      1.69838e-05      4.57284e-05      3.97478e-05      7.30467e-05      8.68496e-05      
15.4       2.79835e-05      1.69769e-05      4.56916e-05      3.97151e-05      7.29823e-05      8.67681e-05      
15.405       2.79697e-05      1.69701e-05      4.56549e-05      3.96825e-05      7.2918e-05      8.66868e-05      
15.41       2.7956e-05      1.69632e-05      4.56182e-05      3.96499e-05      7.28538e-05      8.66056e-05      
15.415       2.79423e-05      1.69563e-05      4.55816e-05      3.96173e-05      7.27896e-05      8.65245e-05      
15.42       2.79285e-05      1.69495e-05      4.55451e-05      3.95849e-05      7.27256e-05      8.64435e-05      
15.425       2.79148e-05      1.69426e-05      4.55085e-05      3.95524e-05      7.26617e-05      8.63626e-05      
15.43       2.79011e-05      1.69357e-05      4.54721e-05      3.952e-05      7.25978e-05      8.62819e-05      
15.435       2.78874e-05      1.69289e-05      4.54356e-05      3.94877e-05      7.2534e-05      8.62012e-05      
15.44       2.78737e-05      1.69221e-05      4.53993e-05      3.94553e-05      7.24703e-05      8.61207e-05      
15.445       2.78601e-05      1.69152e-05      4.53629e-05      3.94231e-05      7.24067e-05      8.60403e-05      
15.45       2.78464e-05      1.69084e-05      4.53266e-05      3.93908e-05      7.23432e-05      8.596e-05      
15.455       2.78328e-05      1.69016e-05      4.52904e-05      3.93587e-05      7.22798e-05      8.58798e-05      
15.46       2.78191e-05      1.68947e-05      4.52542e-05      3.93265e-05      7.22164e-05      8.57997e-05      
15.465       2.78055e-05      1.68879e-05      4.52181e-05      3.92944e-05      7.21532e-05      8.57198e-05      
15.47       2.77919e-05      1.68811e-05      4.5182e-05      3.92624e-05      7.209e-05      8.564e-05      
15.475       2.77783e-05      1.68743e-05      4.51459e-05      3.92304e-05      7.20269e-05      8.55602e-05      
15.48       2.77647e-05      1.68675e-05      4.51099e-05      3.91984e-05      7.19639e-05      8.54806e-05      
15.485       2.77511e-05      1.68607e-05      4.5074e-05      3.91665e-05      7.1901e-05      8.54011e-05      
15.49       2.77375e-05      1.68539e-05      4.50381e-05      3.91346e-05      7.18381e-05      8.53217e-05      
15.495       2.77239e-05      1.68471e-05      4.50022e-05      3.91028e-05      7.17754e-05      8.52425e-05      
15.5       2.77104e-05      1.68403e-05      4.49664e-05      3.9071e-05      7.17127e-05      8.51633e-05      
15.505       2.76968e-05      1.68335e-05      4.49306e-05      3.90392e-05      7.16501e-05      8.50843e-05      
15.51       2.76833e-05      1.68267e-05      4.48949e-05      3.90075e-05      7.15876e-05      8.50053e-05      
15.515       2.76697e-05      1.68199e-05      4.48592e-05      3.89758e-05      7.15252e-05      8.49265e-05      
15.52       2.76562e-05      1.68132e-05      4.48236e-05      3.89442e-05      7.14629e-05      8.48478e-05      
15.525       2.76427e-05      1.68064e-05      4.4788e-05      3.89126e-05      7.14007e-05      8.47692e-05      
15.53       2.76292e-05      1.67996e-05      4.47524e-05      3.88811e-05      7.13385e-05      8.46907e-05      
15.535       2.76157e-05      1.67929e-05      4.4717e-05      3.88496e-05      7.12764e-05      8.46124e-05      
15.54       2.76022e-05      1.67861e-05      4.46815e-05      3.88182e-05      7.12144e-05      8.45341e-05      
15.545       2.75888e-05      1.67794e-05      4.46461e-05      3.87867e-05      7.11525e-05      8.44559e-05      
15.55       2.75753e-05      1.67726e-05      4.46107e-05      3.87554e-05      7.10907e-05      8.43779e-05      
15.555       2.75619e-05      1.67659e-05      4.45754e-05      3.8724e-05      7.10289e-05      8.43e-05      
15.56       2.75484e-05      1.67591e-05      4.45402e-05      3.86928e-05      7.09673e-05      8.42221e-05      
15.565       2.7535e-05      1.67524e-05      4.45049e-05      3.86615e-05      7.09057e-05      8.41444e-05      
15.57       2.75216e-05      1.67457e-05      4.44698e-05      3.86303e-05      7.08442e-05      8.40668e-05      
15.575       2.75082e-05      1.6739e-05      4.44346e-05      3.85992e-05      7.07828e-05      8.39893e-05      
15.58       2.74948e-05      1.67322e-05      4.43995e-05      3.8568e-05      7.07215e-05      8.3912e-05      
15.585       2.74814e-05      1.67255e-05      4.43645e-05      3.8537e-05      7.06602e-05      8.38347e-05      
15.59       2.7468e-05      1.67188e-05      4.43295e-05      3.85059e-05      7.05991e-05      8.37575e-05      
15.595       2.74546e-05      1.67121e-05      4.42946e-05      3.84749e-05      7.0538e-05      8.36805e-05      
15.6       2.74413e-05      1.67054e-05      4.42596e-05      3.8444e-05      7.0477e-05      8.36035e-05      
15.605       2.74279e-05      1.66987e-05      4.42248e-05      3.84131e-05      7.04161e-05      8.35267e-05      
15.61       2.74146e-05      1.6692e-05      4.419e-05      3.83822e-05      7.03552e-05      8.345e-05      
15.615       2.74013e-05      1.66853e-05      4.41552e-05      3.83514e-05      7.02945e-05      8.33733e-05      
15.62       2.73879e-05      1.66786e-05      4.41205e-05      3.83206e-05      7.02338e-05      8.32968e-05      
15.625       2.73746e-05      1.6672e-05      4.40858e-05      3.82898e-05      7.01732e-05      8.32204e-05      
15.63       2.73613e-05      1.66653e-05      4.40511e-05      3.82591e-05      7.01127e-05      8.31441e-05      
15.635       2.7348e-05      1.66586e-05      4.40165e-05      3.82285e-05      7.00522e-05      8.30679e-05      
15.64       2.73348e-05      1.66519e-05      4.3982e-05      3.81978e-05      6.99919e-05      8.29919e-05      
15.645       2.73215e-05      1.66453e-05      4.39475e-05      3.81673e-05      6.99316e-05      8.29159e-05      
15.65       2.73082e-05      1.66386e-05      4.3913e-05      3.81367e-05      6.98714e-05      8.284e-05      
15.655       2.7295e-05      1.6632e-05      4.38786e-05      3.81062e-05      6.98113e-05      8.27642e-05      
15.66       2.72817e-05      1.66253e-05      4.38442e-05      3.80758e-05      6.97513e-05      8.26886e-05      
15.665       2.72685e-05      1.66187e-05      4.38099e-05      3.80453e-05      6.96913e-05      8.2613e-05      
15.67       2.72553e-05      1.6612e-05      4.37756e-05      3.8015e-05      6.96315e-05      8.25376e-05      
15.675       2.72421e-05      1.66054e-05      4.37414e-05      3.79846e-05      6.95717e-05      8.24622e-05      
15.68       2.72289e-05      1.65987e-05      4.37072e-05      3.79543e-05      6.9512e-05      8.2387e-05      
15.685       2.72157e-05      1.65921e-05      4.3673e-05      3.7924e-05      6.94523e-05      8.23119e-05      
15.69       2.72025e-05      1.65855e-05      4.36389e-05      3.78938e-05      6.93928e-05      8.22369e-05      
15.695       2.71893e-05      1.65789e-05      4.36048e-05      3.78636e-05      6.93333e-05      8.21619e-05      
15.7       2.71762e-05      1.65722e-05      4.35708e-05      3.78335e-05      6.92739e-05      8.20871e-05      
15.705       2.7163e-05      1.65656e-05      4.35368e-05      3.78034e-05      6.92146e-05      8.20124e-05      
15.71       2.71499e-05      1.6559e-05      4.35029e-05      3.77733e-05      6.91553e-05      8.19378e-05      
15.715       2.71367e-05      1.65524e-05      4.3469e-05      3.77433e-05      6.90962e-05      8.18633e-05      
15.72       2.71236e-05      1.65458e-05      4.34351e-05      3.77133e-05      6.90371e-05      8.17889e-05      
15.725       2.71105e-05      1.65392e-05      4.34013e-05      3.76834e-05      6.89781e-05      8.17146e-05      
15.73       2.70974e-05      1.65326e-05      4.33675e-05      3.76535e-05      6.89192e-05      8.16404e-05      
15.735       2.70843e-05      1.6526e-05      4.33338e-05      3.76236e-05      6.88603e-05      8.15663e-05      
15.74       2.70712e-05      1.65195e-05      4.33001e-05      3.75938e-05      6.88015e-05      8.14923e-05      
15.745       2.70581e-05      1.65129e-05      4.32665e-05      3.7564e-05      6.87429e-05      8.14184e-05      
15.75       2.70451e-05      1.65063e-05      4.32329e-05      3.75343e-05      6.86842e-05      8.13447e-05      
15.755       2.7032e-05      1.64997e-05      4.31993e-05      3.75046e-05      6.86257e-05      8.1271e-05      
15.76       2.7019e-05      1.64932e-05      4.31658e-05      3.74749e-05      6.85672e-05      8.11974e-05      
15.765       2.70059e-05      1.64866e-05      4.31323e-05      3.74453e-05      6.85088e-05      8.11239e-05      
15.77       2.69929e-05      1.648e-05      4.30989e-05      3.74157e-05      6.84505e-05      8.10506e-05      
15.775       2.69799e-05      1.64735e-05      4.30655e-05      3.73861e-05      6.83923e-05      8.09773e-05      
15.78       2.69669e-05      1.64669e-05      4.30321e-05      3.73566e-05      6.83342e-05      8.09041e-05      
15.785       2.69539e-05      1.64604e-05      4.29988e-05      3.73271e-05      6.82761e-05      8.08311e-05      
15.79       2.69409e-05      1.64538e-05      4.29656e-05      3.72977e-05      6.82181e-05      8.07581e-05      
15.795       2.69279e-05      1.64473e-05      4.29323e-05      3.72683e-05      6.81602e-05      8.06852e-05      
15.8       2.69149e-05      1.64408e-05      4.28992e-05      3.72389e-05      6.81023e-05      8.06125e-05      
15.805       2.6902e-05      1.64342e-05      4.2866e-05      3.72096e-05      6.80445e-05      8.05398e-05      
15.81       2.6889e-05      1.64277e-05      4.28329e-05      3.71803e-05      6.79868e-05      8.04672e-05      
15.815       2.68761e-05      1.64212e-05      4.27999e-05      3.71511e-05      6.79292e-05      8.03948e-05      
15.82       2.68632e-05      1.64147e-05      4.27669e-05      3.71219e-05      6.78717e-05      8.03224e-05      
15.825       2.68502e-05      1.64082e-05      4.27339e-05      3.70927e-05      6.78142e-05      8.02501e-05      
15.83       2.68373e-05      1.64017e-05      4.27009e-05      3.70636e-05      6.77568e-05      8.0178e-05      
15.835       2.68244e-05      1.63952e-05      4.26681e-05      3.70345e-05      6.76995e-05      8.01059e-05      
15.84       2.68115e-05      1.63887e-05      4.26352e-05      3.70054e-05      6.76422e-05      8.00339e-05      
15.845       2.67986e-05      1.63822e-05      4.26024e-05      3.69764e-05      6.75851e-05      7.99621e-05      
15.85       2.67858e-05      1.63757e-05      4.25696e-05      3.69474e-05      6.7528e-05      7.98903e-05      
15.855       2.67729e-05      1.63692e-05      4.25369e-05      3.69185e-05      6.74709e-05      7.98186e-05      
15.86       2.676e-05      1.63627e-05      4.25042e-05      3.68896e-05      6.7414e-05      7.97471e-05      
15.865       2.67472e-05      1.63562e-05      4.24716e-05      3.68607e-05      6.73571e-05      7.96756e-05      
15.87       2.67344e-05      1.63497e-05      4.2439e-05      3.68319e-05      6.73003e-05      7.96042e-05      
15.875       2.67215e-05      1.63433e-05      4.24064e-05      3.68031e-05      6.72436e-05      7.95329e-05      
15.88       2.67087e-05      1.63368e-05      4.23739e-05      3.67744e-05      6.7187e-05      7.94618e-05      
15.885       2.66959e-05      1.63303e-05      4.23414e-05      3.67456e-05      6.71304e-05      7.93907e-05      
15.89       2.66831e-05      1.63239e-05      4.2309e-05      3.6717e-05      6.70739e-05      7.93197e-05      
15.895       2.66703e-05      1.63174e-05      4.22766e-05      3.66883e-05      6.70174e-05      7.92488e-05      
15.9       2.66575e-05      1.6311e-05      4.22442e-05      3.66597e-05      6.69611e-05      7.9178e-05      
15.905       2.66448e-05      1.63045e-05      4.22119e-05      3.66311e-05      6.69048e-05      7.91073e-05      
15.91       2.6632e-05      1.62981e-05      4.21796e-05      3.66026e-05      6.68486e-05      7.90367e-05      
15.915       2.66192e-05      1.62916e-05      4.21474e-05      3.65741e-05      6.67925e-05      7.89662e-05      
15.92       2.66065e-05      1.62852e-05      4.21152e-05      3.65457e-05      6.67364e-05      7.88958e-05      
15.925       2.65938e-05      1.62788e-05      4.2083e-05      3.65172e-05      6.66804e-05      7.88255e-05      
15.93       2.6581e-05      1.62723e-05      4.20509e-05      3.64889e-05      6.66245e-05      7.87553e-05      
15.935       2.65683e-05      1.62659e-05      4.20188e-05      3.64605e-05      6.65687e-05      7.86852e-05      
15.94       2.65556e-05      1.62595e-05      4.19867e-05      3.64322e-05      6.65129e-05      7.86152e-05      
15.945       2.65429e-05      1.62531e-05      4.19547e-05      3.64039e-05      6.64572e-05      7.85453e-05      
15.95       2.65302e-05      1.62467e-05      4.19228e-05      3.63757e-05      6.64016e-05      7.84754e-05      
15.955       2.65176e-05      1.62403e-05      4.18909e-05      3.63475e-05      6.6346e-05      7.84057e-05      
15.96       2.65049e-05      1.62339e-05      4.1859e-05      3.63193e-05      6.62905e-05      7.83361e-05      
15.965       2.64922e-05      1.62275e-05      4.18271e-05      3.62912e-05      6.62351e-05      7.82665e-05      
15.97       2.64796e-05      1.62211e-05      4.17953e-05      3.62631e-05      6.61798e-05      7.81971e-05      
15.975       2.64669e-05      1.62147e-05      4.17636e-05      3.6235e-05      6.61245e-05      7.81277e-05      
15.98       2.64543e-05      1.62083e-05      4.17318e-05      3.6207e-05      6.60693e-05      7.80585e-05      
15.985       2.64417e-05      1.62019e-05      4.17002e-05      3.6179e-05      6.60142e-05      7.79893e-05      
15.99       2.64291e-05      1.61955e-05      4.16685e-05      3.61511e-05      6.59591e-05      7.79202e-05      
15.995       2.64165e-05      1.61892e-05      4.16369e-05      3.61232e-05      6.59041e-05      7.78512e-05      
16       2.64039e-05      1.61828e-05      4.16053e-05      3.60953e-05      6.58492e-05      7.77824e-05      
16.005       2.63913e-05      1.61764e-05      4.15738e-05      3.60674e-05      6.57944e-05      7.77136e-05      
16.01       2.63787e-05      1.61701e-05      4.15423e-05      3.60396e-05      6.57396e-05      7.76449e-05      
16.015       2.63661e-05      1.61637e-05      4.15109e-05      3.60119e-05      6.56849e-05      7.75763e-05      
16.02       2.63536e-05      1.61573e-05      4.14794e-05      3.59841e-05      6.56303e-05      7.75078e-05      
16.025       2.6341e-05      1.6151e-05      4.14481e-05      3.59564e-05      6.55757e-05      7.74393e-05      
16.03       2.63285e-05      1.61447e-05      4.14167e-05      3.59288e-05      6.55212e-05      7.7371e-05      
16.035       2.6316e-05      1.61383e-05      4.13854e-05      3.59011e-05      6.54668e-05      7.73028e-05      
16.04       2.63034e-05      1.6132e-05      4.13542e-05      3.58735e-05      6.54124e-05      7.72346e-05      
16.045       2.62909e-05      1.61256e-05      4.13229e-05      3.5846e-05      6.53582e-05      7.71666e-05      
16.05       2.62784e-05      1.61193e-05      4.12918e-05      3.58185e-05      6.5304e-05      7.70986e-05      
16.055       2.62659e-05      1.6113e-05      4.12606e-05      3.5791e-05      6.52498e-05      7.70308e-05      
16.06       2.62534e-05      1.61067e-05      4.12295e-05      3.57635e-05      6.51957e-05      7.6963e-05      
16.065       2.6241e-05      1.61003e-05      4.11984e-05      3.57361e-05      6.51417e-05      7.68953e-05      
16.07       2.62285e-05      1.6094e-05      4.11674e-05      3.57087e-05      6.50878e-05      7.68277e-05      
16.075       2.6216e-05      1.60877e-05      4.11364e-05      3.56814e-05      6.50339e-05      7.67602e-05      
16.08       2.62036e-05      1.60814e-05      4.11055e-05      3.56541e-05      6.49801e-05      7.66928e-05      
16.085       2.61911e-05      1.60751e-05      4.10745e-05      3.56268e-05      6.49264e-05      7.66255e-05      
16.09       2.61787e-05      1.60688e-05      4.10437e-05      3.55995e-05      6.48728e-05      7.65582e-05      
16.095       2.61663e-05      1.60625e-05      4.10128e-05      3.55723e-05      6.48192e-05      7.64911e-05      
16.1       2.61539e-05      1.60562e-05      4.0982e-05      3.55451e-05      6.47657e-05      7.64241e-05      
16.105       2.61415e-05      1.60499e-05      4.09512e-05      3.5518e-05      6.47122e-05      7.63571e-05      
16.11       2.61291e-05      1.60436e-05      4.09205e-05      3.54909e-05      6.46588e-05      7.62902e-05      
16.115       2.61167e-05      1.60374e-05      4.08898e-05      3.54638e-05      6.46055e-05      7.62235e-05      
16.12       2.61043e-05      1.60311e-05      4.08592e-05      3.54368e-05      6.45523e-05      7.61568e-05      
16.125       2.60919e-05      1.60248e-05      4.08285e-05      3.54098e-05      6.44991e-05      7.60902e-05      
16.13       2.60796e-05      1.60186e-05      4.0798e-05      3.53828e-05      6.4446e-05      7.60237e-05      
16.135       2.60672e-05      1.60123e-05      4.07674e-05      3.53559e-05      6.43929e-05      7.59572e-05      
16.14       2.60549e-05      1.6006e-05      4.07369e-05      3.5329e-05      6.43399e-05      7.58909e-05      
16.145       2.60425e-05      1.59998e-05      4.07065e-05      3.53021e-05      6.4287e-05      7.58247e-05      
16.15       2.60302e-05      1.59935e-05      4.0676e-05      3.52753e-05      6.42342e-05      7.57585e-05      
16.155       2.60179e-05      1.59873e-05      4.06456e-05      3.52485e-05      6.41814e-05      7.56924e-05      
16.16       2.60056e-05      1.5981e-05      4.06153e-05      3.52217e-05      6.41287e-05      7.56265e-05      
16.165       2.59933e-05      1.59748e-05      4.05849e-05      3.5195e-05      6.40761e-05      7.55606e-05      
16.17       2.5981e-05      1.59686e-05      4.05547e-05      3.51683e-05      6.40235e-05      7.54948e-05      
16.175       2.59687e-05      1.59623e-05      4.05244e-05      3.51416e-05      6.3971e-05      7.54291e-05      
16.18       2.59565e-05      1.59561e-05      4.04942e-05      3.5115e-05      6.39185e-05      7.53634e-05      
16.185       2.59442e-05      1.59499e-05      4.0464e-05      3.50884e-05      6.38662e-05      7.52979e-05      
16.19       2.59319e-05      1.59436e-05      4.04339e-05      3.50618e-05      6.38139e-05      7.52324e-05      
16.195       2.59197e-05      1.59374e-05      4.04038e-05      3.50353e-05      6.37616e-05      7.51671e-05      
16.2       2.59075e-05      1.59312e-05      4.03737e-05      3.50088e-05      6.37094e-05      7.51018e-05      
16.205       2.58952e-05      1.5925e-05      4.03437e-05      3.49823e-05      6.36573e-05      7.50366e-05      
16.21       2.5883e-05      1.59188e-05      4.03137e-05      3.49559e-05      6.36053e-05      7.49715e-05      
16.215       2.58708e-05      1.59126e-05      4.02837e-05      3.49295e-05      6.35533e-05      7.49065e-05      
16.22       2.58586e-05      1.59064e-05      4.02538e-05      3.49031e-05      6.35014e-05      7.48415e-05      
16.225       2.58464e-05      1.59002e-05      4.02239e-05      3.48768e-05      6.34496e-05      7.47767e-05      
16.23       2.58342e-05      1.5894e-05      4.01941e-05      3.48505e-05      6.33978e-05      7.47119e-05      
16.235       2.58221e-05      1.58878e-05      4.01643e-05      3.48242e-05      6.33461e-05      7.46473e-05      
16.24       2.58099e-05      1.58817e-05      4.01345e-05      3.4798e-05      6.32944e-05      7.45827e-05      
16.245       2.57977e-05      1.58755e-05      4.01048e-05      3.47718e-05      6.32428e-05      7.45182e-05      
16.25       2.57856e-05      1.58693e-05      4.00751e-05      3.47456e-05      6.31913e-05      7.44538e-05      
16.255       2.57735e-05      1.58631e-05      4.00454e-05      3.47195e-05      6.31399e-05      7.43894e-05      
16.26       2.57613e-05      1.5857e-05      4.00158e-05      3.46934e-05      6.30885e-05      7.43252e-05      
16.265       2.57492e-05      1.58508e-05      3.99862e-05      3.46673e-05      6.30371e-05      7.4261e-05      
16.27       2.57371e-05      1.58446e-05      3.99566e-05      3.46413e-05      6.29859e-05      7.4197e-05      
16.275       2.5725e-05      1.58385e-05      3.99271e-05      3.46153e-05      6.29347e-05      7.4133e-05      
16.28       2.57129e-05      1.58323e-05      3.98976e-05      3.45893e-05      6.28836e-05      7.40691e-05      
16.285       2.57008e-05      1.58262e-05      3.98681e-05      3.45634e-05      6.28325e-05      7.40052e-05      
16.29       2.56887e-05      1.582e-05      3.98387e-05      3.45374e-05      6.27815e-05      7.39415e-05      
16.295       2.56767e-05      1.58139e-05      3.98093e-05      3.45116e-05      6.27305e-05      7.38778e-05      
16.3       2.56646e-05      1.58078e-05      3.978e-05      3.44857e-05      6.26797e-05      7.38143e-05      
16.305       2.56525e-05      1.58016e-05      3.97507e-05      3.44599e-05      6.26289e-05      7.37508e-05      
16.31       2.56405e-05      1.57955e-05      3.97214e-05      3.44341e-05      6.25781e-05      7.36874e-05      
16.315       2.56285e-05      1.57894e-05      3.96921e-05      3.44084e-05      6.25274e-05      7.36241e-05      
16.32       2.56164e-05      1.57833e-05      3.96629e-05      3.43827e-05      6.24768e-05      7.35608e-05      
16.325       2.56044e-05      1.57771e-05      3.96338e-05      3.4357e-05      6.24263e-05      7.34977e-05      
16.33       2.55924e-05      1.5771e-05      3.96046e-05      3.43313e-05      6.23758e-05      7.34346e-05      
16.335       2.55804e-05      1.57649e-05      3.95755e-05      3.43057e-05      6.23253e-05      7.33716e-05      
16.34       2.55684e-05      1.57588e-05      3.95464e-05      3.42801e-05      6.2275e-05      7.33087e-05      
16.345       2.55564e-05      1.57527e-05      3.95174e-05      3.42546e-05      6.22247e-05      7.32459e-05      
16.35       2.55445e-05      1.57466e-05      3.94884e-05      3.4229e-05      6.21744e-05      7.31832e-05      
16.355       2.55325e-05      1.57405e-05      3.94594e-05      3.42036e-05      6.21242e-05      7.31205e-05      
16.36       2.55205e-05      1.57344e-05      3.94305e-05      3.41781e-05      6.20741e-05      7.30579e-05      
16.365       2.55086e-05      1.57283e-05      3.94016e-05      3.41527e-05      6.20241e-05      7.29954e-05      
16.37       2.54966e-05      1.57223e-05      3.93728e-05      3.41273e-05      6.19741e-05      7.2933e-05      
16.375       2.54847e-05      1.57162e-05      3.93439e-05      3.41019e-05      6.19241e-05      7.28707e-05      
16.38       2.54728e-05      1.57101e-05      3.93151e-05      3.40766e-05      6.18743e-05      7.28085e-05      
16.385       2.54609e-05      1.5704e-05      3.92864e-05      3.40513e-05      6.18245e-05      7.27463e-05      
16.39       2.5449e-05      1.5698e-05      3.92576e-05      3.4026e-05      6.17747e-05      7.26842e-05      
16.395       2.54371e-05      1.56919e-05      3.9229e-05      3.40007e-05      6.17251e-05      7.26222e-05      
16.4       2.54252e-05      1.56858e-05      3.92003e-05      3.39755e-05      6.16754e-05      7.25603e-05      
16.405       2.54133e-05      1.56798e-05      3.91717e-05      3.39503e-05      6.16259e-05      7.24985e-05      
16.41       2.54014e-05      1.56737e-05      3.91431e-05      3.39252e-05      6.15764e-05      7.24367e-05      
16.415       2.53896e-05      1.56677e-05      3.91145e-05      3.39001e-05      6.1527e-05      7.2375e-05      
16.42       2.53777e-05      1.56616e-05      3.9086e-05      3.3875e-05      6.14776e-05      7.23134e-05      
16.425       2.53659e-05      1.56556e-05      3.90575e-05      3.38499e-05      6.14283e-05      7.22519e-05      
16.43       2.5354e-05      1.56496e-05      3.90291e-05      3.38249e-05      6.1379e-05      7.21905e-05      
16.435       2.53422e-05      1.56435e-05      3.90006e-05      3.37999e-05      6.13298e-05      7.21291e-05      
16.44       2.53304e-05      1.56375e-05      3.89723e-05      3.37749e-05      6.12807e-05      7.20678e-05      
16.445       2.53185e-05      1.56315e-05      3.89439e-05      3.375e-05      6.12316e-05      7.20066e-05      
16.45       2.53067e-05      1.56254e-05      3.89156e-05      3.37251e-05      6.11826e-05      7.19455e-05      
16.455       2.52949e-05      1.56194e-05      3.88873e-05      3.37002e-05      6.11337e-05      7.18845e-05      
16.46       2.52832e-05      1.56134e-05      3.88591e-05      3.36754e-05      6.10848e-05      7.18235e-05      
16.465       2.52714e-05      1.56074e-05      3.88308e-05      3.36506e-05      6.1036e-05      7.17626e-05      
16.47       2.52596e-05      1.56014e-05      3.88026e-05      3.36258e-05      6.09872e-05      7.17018e-05      
16.475       2.52478e-05      1.55954e-05      3.87745e-05      3.3601e-05      6.09385e-05      7.16411e-05      
16.48       2.52361e-05      1.55894e-05      3.87464e-05      3.35763e-05      6.08899e-05      7.15805e-05      
16.485       2.52243e-05      1.55834e-05      3.87183e-05      3.35516e-05      6.08413e-05      7.15199e-05      
16.49       2.52126e-05      1.55774e-05      3.86902e-05      3.3527e-05      6.07928e-05      7.14594e-05      
16.495       2.52009e-05      1.55714e-05      3.86622e-05      3.35023e-05      6.07443e-05      7.1399e-05      
16.5       2.51891e-05      1.55654e-05      3.86342e-05      3.34777e-05      6.06959e-05      7.13387e-05      
16.505       2.51774e-05      1.55594e-05      3.86063e-05      3.34532e-05      6.06476e-05      7.12784e-05      
16.51       2.51657e-05      1.55534e-05      3.85783e-05      3.34286e-05      6.05993e-05      7.12183e-05      
16.515       2.5154e-05      1.55475e-05      3.85505e-05      3.34041e-05      6.0551e-05      7.11582e-05      
16.52       2.51423e-05      1.55415e-05      3.85226e-05      3.33796e-05      6.05029e-05      7.10982e-05      
16.525       2.51307e-05      1.55355e-05      3.84948e-05      3.33552e-05      6.04548e-05      7.10382e-05      
16.53       2.5119e-05      1.55296e-05      3.8467e-05      3.33308e-05      6.04067e-05      7.09784e-05      
16.535       2.51073e-05      1.55236e-05      3.84392e-05      3.33064e-05      6.03587e-05      7.09186e-05      
16.54       2.50957e-05      1.55176e-05      3.84115e-05      3.3282e-05      6.03108e-05      7.08589e-05      
16.545       2.5084e-05      1.55117e-05      3.83838e-05      3.32577e-05      6.02629e-05      7.07992e-05      
16.55       2.50724e-05      1.55057e-05      3.83562e-05      3.32334e-05      6.02151e-05      7.07397e-05      
16.555       2.50608e-05      1.54998e-05      3.83285e-05      3.32091e-05      6.01674e-05      7.06802e-05      
16.56       2.50491e-05      1.54939e-05      3.83009e-05      3.31849e-05      6.01197e-05      7.06208e-05      
16.565       2.50375e-05      1.54879e-05      3.82734e-05      3.31606e-05      6.0072e-05      7.05615e-05      
16.57       2.50259e-05      1.5482e-05      3.82458e-05      3.31365e-05      6.00245e-05      7.05022e-05      
16.575       2.50143e-05      1.5476e-05      3.82183e-05      3.31123e-05      5.9977e-05      7.04431e-05      
16.58       2.50027e-05      1.54701e-05      3.81909e-05      3.30882e-05      5.99295e-05      7.0384e-05      
16.585       2.49911e-05      1.54642e-05      3.81634e-05      3.30641e-05      5.98821e-05      7.03249e-05      
16.59       2.49796e-05      1.54583e-05      3.8136e-05      3.304e-05      5.98347e-05      7.0266e-05      
16.595       2.4968e-05      1.54524e-05      3.81087e-05      3.3016e-05      5.97875e-05      7.02071e-05      
16.6       2.49564e-05      1.54464e-05      3.80813e-05      3.2992e-05      5.97402e-05      7.01483e-05      
16.605       2.49449e-05      1.54405e-05      3.8054e-05      3.2968e-05      5.96931e-05      7.00896e-05      
16.61       2.49334e-05      1.54346e-05      3.80267e-05      3.2944e-05      5.96459e-05      7.0031e-05      
16.615       2.49218e-05      1.54287e-05      3.79995e-05      3.29201e-05      5.95989e-05      6.99724e-05      
16.62       2.49103e-05      1.54228e-05      3.79723e-05      3.28962e-05      5.95519e-05      6.99139e-05      
