#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
3.86       0.00354609      0.00354609      0.0891871      0.0209365      0.0209365      0.0600471      
3.865       0.00360663      0.00360663      0.0948085      0.0220196      0.0220196      0.0614103      
3.87       0.00367154      0.00367154      0.100984      0.0232046      0.0232046      0.0628821      
3.875       0.00374113      0.00374113      0.107789      0.0245051      0.0245051      0.0644698      
3.88       0.0038157      0.0038157      0.115313      0.0259373      0.0259373      0.0661817      
3.885       0.00389562      0.00389562      0.12366      0.0275203      0.0275203      0.0680272      
3.89       0.00398128      0.00398128      0.132954      0.0292767      0.0292767      0.0700164      
3.895       0.00407313      0.00407313      0.143346      0.0312335      0.0312335      0.0721609      
3.9       0.00417165      0.00417165      0.155014      0.0334234      0.0334234      0.0744735      
3.905       0.00427742      0.00427742      0.168177      0.0358859      0.0358859      0.0769686      
3.91       0.00439104      0.00439104      0.183101      0.0386693      0.0386693      0.0796622      
3.915       0.00451322      0.00451322      0.200114      0.0418332      0.0418332      0.0825725      
3.92       0.00464475      0.00464475      0.219626      0.0454516      0.0454516      0.0857198      
3.925       0.00478651      0.00478651      0.242148      0.0496174      0.0496174      0.089127      
3.93       0.00493951      0.00493951      0.268332      0.0544488      0.0544488      0.0928202      
3.935       0.00510488      0.00510488      0.299014      0.0600972      0.0600972      0.0968289      
3.94       0.00528393      0.00528393      0.335283      0.0667599      0.0667599      0.101187      
3.945       0.00547813      0.00547813      0.378575      0.0746972      0.0746972      0.105932      
3.95       0.00568918      0.00568918      0.430816      0.0842579      0.0842579      0.111108      
3.955       0.00591904      0.00591904      0.494636      0.0959186      0.0959186      0.116767      
3.96       0.00616995      0.00616995      0.573697      0.110343      0.110343      0.122965      
3.965       0.00644451      0.00644451      0.673216      0.128475      0.128475      0.129771      
3.97       0.00674576      0.00674576      0.800815      0.151696      0.151696      0.137263      
3.975       0.00707725      0.00707725      0.967963      0.182084      0.182084      0.145533      
3.98       0.00744315      0.00744315      1.19251      0.222871      0.222871      0.15469      
3.985       0.00784836      0.00784836      1.50334      0.279289      0.279289      0.164859      
3.99       0.00829875      0.00829875      1.94932      0.360189      0.360189      0.176194      
3.995       0.00880128      0.00880128      2.61743      0.481327      0.481327      0.188875      
4       0.00936436      0.00936436      3.67125      0.672329      0.672329      0.203119      
4.005       0.00999815      0.00999815      5.43386      0.991714      0.991714      0.219191      
4.01       0.0107151      0.0107151      8.54577      1.55549      1.55549      0.237411      
4.015       0.0115304      0.0115304      14.0121      2.54572      2.54572      0.258177      
4.02       0.012463      0.012463      21.2325      3.85364      3.85364      0.281979      
4.025       0.0135368      0.0135368      22.615      4.10421      4.10421      0.309432      
4.03       0.0147817      0.0147817      15.9414      2.89561      2.89561      0.341317      
4.035       0.0162363      0.0162363      9.74439      1.77336      1.77336      0.378633      
4.04       0.0179504      0.0179504      6.10206      1.11381      1.11381      0.422675      
4.045       0.01999      0.01999      4.05733      0.74364      0.74364      0.475147      
4.05       0.0224428      0.0224428      2.85434      0.52593      0.52593      0.538328      
4.055       0.0254281      0.0254281      2.10327      0.39008      0.39008      0.615314      
4.06       0.0291115      0.0291115      1.60846      0.300651      0.300651      0.710397      
4.065       0.0337274      0.0337274      1.26736      0.23907      0.23907      0.829657      
4.07       0.0396163      0.0396163      1.02321      0.195055      0.195055      0.981926      
4.075       0.0472872      0.0472872      0.84287      0.162606      0.162606      1.1804      
4.08       0.0575257      0.0575257      0.706121      0.13806      0.13806      1.44547      
4.085       0.0715915      0.0715915      0.600083      0.119085      0.119085      1.80979      
4.09       0.0915931      0.0915931      0.516274      0.104145      0.104145      2.32805      
4.095       0.12124      0.12124      0.448934      0.0921968      0.0921968      3.09648      
4.1       0.167422      0.167422      0.394043      0.0825134      0.0825134      4.29376      
4.105       0.243621      0.243621      0.348732      0.0745757      0.0745757      6.26955      
4.11       0.376776      0.376776      0.310912      0.0680055      0.0680055      9.72258      
4.115       0.613706      0.613706      0.279031      0.0625226      0.0625226      15.8672      
4.12       0.964405      0.964405      0.251919      0.0579155      0.0579155      24.9625      
4.125       1.13622      1.13622      0.228678      0.0540226      0.0540226      29.4182      
4.13       0.862081      0.862081      0.208614      0.0507187      0.0507187      22.3074      
4.135       0.533441      0.533441      0.19118      0.0479058      0.0479058      13.783      
4.14       0.331215      0.331215      0.175945      0.0455064      0.0455064      8.53735      
4.145       0.218064      0.218064      0.162559      0.0434584      0.0434584      5.60196      
4.15       0.152355      0.152355      0.150743      0.041712      0.041712      3.89705      
4.155       0.111873      0.111873      0.140267      0.0402267      0.0402267      2.84643      
4.16       0.0855126      0.0855126      0.130942      0.0389697      0.0389697      2.16205      
4.165       0.0675199      0.0675199      0.122613      0.0379141      0.0379141      1.69469      
4.17       0.0547491      0.0547491      0.115149      0.0370376      0.0370376      1.36275      
4.175       0.0453852      0.0453852      0.108441      0.0363221      0.0363221      1.11916      
4.18       0.0383305      0.0383305      0.102399      0.0357527      0.0357527      0.935448      
4.185       0.0328923      0.0328923      0.0969428      0.035317      0.035317      0.793646      
4.19       0.0286177      0.0286177      0.0920079      0.0350052      0.0350052      0.682006      
4.195       0.025201      0.025201      0.0875372      0.0348092      0.0348092      0.592601      
4.2       0.0224304      0.0224304      0.0834826      0.0347226      0.0347226      0.519932      
4.205       0.0201551      0.0201551      0.0798023      0.0347406      0.0347406      0.460094      
4.21       0.018266      0.018266      0.0764606      0.0348594      0.0348594      0.410252      
4.215       0.0166823      0.0166823      0.0734266      0.0350768      0.0350768      0.368312      
4.22       0.0153433      0.0153433      0.0706737      0.0353914      0.0353914      0.332697      
4.225       0.0142027      0.0142027      0.0681788      0.035803      0.035803      0.302207      
4.23       0.0132246      0.0132246      0.0659223      0.0363122      0.0363122      0.275909      
4.235       0.0123809      0.0123809      0.0638871      0.0369208      0.0369208      0.253077      
4.24       0.0116496      0.0116496      0.0620588      0.0376314      0.0376314      0.233133      
4.245       0.0110127      0.0110127      0.0604251      0.0384477      0.0384477      0.215615      
4.25       0.0104559      0.0104559      0.0589758      0.0393746      0.0393746      0.20015      
4.255       0.00996759      0.00996759      0.0577027      0.0404179      0.0404179      0.186435      
4.26       0.00953815      0.00953815      0.0565991      0.0415848      0.0415848      0.174219      
4.265       0.00915967      0.00915967      0.0556602      0.0428838      0.0428838      0.163297      
4.27       0.00882556      0.00882556      0.0548826      0.0443248      0.0443248      0.153497      
4.275       0.0085303      0.0085303      0.0542649      0.0459198      0.0459198      0.144675      
4.28       0.00826927      0.00826927      0.0538069      0.0476822      0.0476822      0.136708      
4.285       0.00803852      0.00803852      0.0535104      0.0496281      0.0496281      0.129495      
4.29       0.00783474      0.00783474      0.0533789      0.0517759      0.0517759      0.122948      
4.295       0.00765507      0.00765507      0.0534179      0.0541472      0.0541472      0.116991      
4.3       0.00749709      0.00749709      0.0536349      0.0567671      0.0567671      0.11156      
4.305       0.00735869      0.00735869      0.0540401      0.0596648      0.0596648      0.106599      
4.31       0.00723808      0.00723808      0.0546462      0.0628747      0.0628747      0.10206      
4.315       0.0071337      0.0071337      0.0554693      0.0664371      0.0664371      0.0979005      
4.32       0.00704419      0.00704419      0.0565292      0.0703995      0.0703995      0.0940843      
4.325       0.0069684      0.0069684      0.0578502      0.0748184      0.0748184      0.0905791      
4.33       0.00690531      0.00690531      0.0594622      0.0797608      0.0797608      0.0873567      
4.335       0.00685403      0.00685403      0.0614015      0.0853074      0.0853074      0.0843922      
4.34       0.00681382      0.00681382      0.0637129      0.0915551      0.0915551      0.0816638      
4.345       0.006784      0.006784      0.0664509      0.0986217      0.0986217      0.0791521      
4.35       0.00676401      0.00676401      0.0696834      0.106651      0.106651      0.0768399      
4.355       0.00675337      0.00675337      0.0734943      0.115821      0.115821      0.074712      
4.36       0.00675165      0.00675165      0.0779885      0.126352      0.126352      0.0727549      
4.365       0.00675851      0.00675851      0.0832984      0.138522      0.138522      0.0709566      
4.37       0.00677364      0.00677364      0.0895925      0.152682      0.152682      0.0693064      
4.375       0.00679682      0.00679682      0.0970877      0.169284      0.169284      0.0677948      
4.38       0.00682785      0.00682785      0.106066      0.188915      0.188915      0.0664134      
4.385       0.00686659      0.00686659      0.116901      0.21235      0.21235      0.0651547      
4.39       0.00691292      0.00691292      0.130093      0.240627      0.240627      0.064012      
4.395       0.00696679      0.00696679      0.146324      0.275161      0.275161      0.0629795      
4.4       0.00702818      0.00702818      0.166545      0.317921      0.317921      0.062052      
4.405       0.00709709      0.00709709      0.192106      0.371706      0.371706      0.061225      
4.41       0.00717357      0.00717357      0.22498      0.440603      0.440603      0.0604946      
4.415       0.00725771      0.00725771      0.268131      0.530746      0.530746      0.0598575      
4.42       0.00734964      0.00734964      0.326159      0.651664      0.651664      0.0593107      
4.425       0.0074495      0.0074495      0.406492      0.818738      0.818738      0.058852      
4.43       0.00755748      0.00755748      0.521664      1.05791      1.05791      0.0584795      
4.435       0.00767383      0.00767383      0.693913      1.41524      1.41524      0.0581916      
4.44       0.00779881      0.00779881      0.964923      1.97701      1.97701      0.0579875      
4.445       0.00793272      0.00793272      1.41683      2.91329      2.91329      0.0578665      
4.45       0.00807594      0.00807594      2.21296      4.5622      4.5622      0.0578284      
4.455       0.00822884      0.00822884      3.61793      7.4716      7.4716      0.0578736      
4.46       0.0083919      0.0083919      5.53875      11.449      11.449      0.0580026      
4.465       0.0085656      0.0085656      6.06249      12.5339      12.5339      0.0582167      
4.47       0.00875051      0.00875051      4.35293      8.9951      8.9951      0.0585173      
4.475       0.00894726      0.00894726      2.66985      5.5111      5.5111      0.0589064      
4.48       0.00915653      0.00915653      1.67036      3.44236      3.44236      0.0593867      
4.485       0.00937909      0.00937909      1.10989      2.28252      2.28252      0.0599611      
4.49       0.00961579      0.00961579      0.781181      1.60251      1.60251      0.0606332      
4.495       0.00986758      0.00986758      0.576573      1.17941      1.17941      0.0614072      
4.5       0.0101355      0.0101355      0.442097      0.9015      0.9015      0.062288      
4.505       0.0104207      0.0104207      0.349554      0.710396      0.710396      0.063281      
4.51       0.0107245      0.0107245      0.283387      0.573888      0.573888      0.0643928      
4.515       0.0110483      0.0110483      0.234543      0.473238      0.473238      0.0656304      
4.52       0.0113936      0.0113936      0.197509      0.397028      0.397028      0.0670021      
4.525       0.0117624      0.0117624      0.168783      0.33801      0.33801      0.0685172      
4.53       0.0121564      0.0121564      0.146061      0.291417      0.291417      0.0701862      
4.535       0.0125781      0.0125781      0.127784      0.254017      0.254017      0.072021      
4.54       0.0130298      0.0130298      0.112863      0.22356      0.22356      0.0740349      
4.545       0.0135143      0.0135143      0.100523      0.19844      0.19844      0.0762434      
4.55       0.0140348      0.0140348      0.0902003      0.17749      0.17749      0.0786637      
4.555       0.0145948      0.0145948      0.0814752      0.159843      0.159843      0.0813154      
4.56       0.0151984      0.0151984      0.0740327      0.144846      0.144846      0.0842209      
4.565       0.0158501      0.0158501      0.0676312      0.132001      0.132001      0.0874058      
4.57       0.0165551      0.0165551      0.0620836      0.120919      0.120919      0.0908993      
4.575       0.0173194      0.0173194      0.0572429      0.111297      0.111297      0.0947349      
4.58       0.0181498      0.0181498      0.0529923      0.102894      0.102894      0.0989512      
4.585       0.0190542      0.0190542      0.0492385      0.0955169      0.0955169      0.103593      
4.59       0.0200417      0.0200417      0.0459058      0.0890092      0.0890092      0.108711      
4.595       0.0211229      0.0211229      0.0429324      0.0832435      0.0832435      0.114366      
4.6       0.0223101      0.0223101      0.0402675      0.0781151      0.0781151      0.120628      
4.605       0.0236178      0.0236178      0.037869      0.0735374      0.0735374      0.12758      
4.61       0.0250631      0.0250631      0.0357019      0.0694379      0.0694379      0.135318      
4.615       0.0266662      0.0266662      0.0337366      0.065756      0.065756      0.143959      
4.62       0.0284512      0.0284512      0.0319481      0.0624407      0.0624407      0.15364      
4.625       0.0304472      0.0304472      0.0303155      0.0594486      0.0594486      0.164526      
4.63       0.0326892      0.0326892      0.0288206      0.0567427      0.0567427      0.176818      
4.635       0.0352198      0.0352198      0.0274479      0.0542914      0.0542914      0.19076      
4.64       0.0380913      0.0380913      0.026184      0.0520676      0.0520676      0.206651      
4.645       0.0413686      0.0413686      0.0250175      0.0500477      0.0500477      0.224862      
4.65       0.0451326      0.0451326      0.0239383      0.0482116      0.0482116      0.245856      
4.655       0.0494857      0.0494857      0.0229376      0.0465414      0.0465414      0.270219      
4.66       0.0545583      0.0545583      0.0220077      0.045022      0.045022      0.298698      
4.665       0.0605194      0.0605194      0.021142      0.0436398      0.0436398      0.332261      
4.67       0.0675901      0.0675901      0.0203344      0.0423831      0.0423831      0.372175      
4.675       0.0760648      0.0760648      0.0195797      0.0412416      0.0412416      0.420126      
4.68       0.0863419      0.0863419      0.0188732      0.0402062      0.0402062      0.478396      
4.685       0.0989707      0.0989707      0.0182109      0.039269      0.039269      0.550133      
4.69       0.114725      0.114725      0.0175889      0.0384231      0.0384231      0.639769      
4.695       0.13472      0.13472      0.017004      0.0376621      0.0376621      0.7537      
4.7       0.160612      0.160612      0.0164533      0.0369809      0.0369809      0.901413      
4.705       0.194934      0.194934      0.015934      0.0363745      0.0363745      1.09742      
4.71       0.241707      0.241707      0.0154437      0.0358389      0.0358389      1.36477      
4.715       0.307583      0.307583      0.0149804      0.0353704      0.0353704      1.74159      
4.72       0.404112      0.404112      0.0145421      0.034966      0.034966      2.29405      
4.725       0.552448      0.552448      0.0141269      0.034623      0.034623      3.1434      
4.73       0.793476      0.793476      0.0137333      0.034339      0.034339      4.52395      
4.735       1.20901      1.20901      0.0133598      0.0341121      0.0341121      6.90455      
4.74       1.95152      1.95152      0.0130051      0.0339409      0.0339409      11.159      
4.745       3.14951      3.14951      0.0126679      0.0338241      0.0338241      18.0237      
4.75       4.11094      4.11094      0.0123473      0.0337608      0.0337608      23.5328      
4.755       3.44853      3.44853      0.0120421      0.0337503      0.0337503      19.7357      
4.76       2.1862      2.1862      0.0117515      0.0337924      0.0337924      12.5005      
4.765       1.34294      1.34294      0.0114746      0.033887      0.033887      7.66693      
4.77       0.869577      0.869577      0.0112107      0.0340345      0.0340345      4.95317      
4.775       0.598427      0.598427      0.010959      0.0342353      0.0342353      3.39826      
4.78       0.433918      0.433918      0.0107189      0.0344903      0.0344903      2.45446      
4.785       0.328247      0.328247      0.0104899      0.0348007      0.0348007      1.84783      
4.79       0.256953      0.256953      0.0102713      0.0351679      0.0351679      1.43817      
4.795       0.206845      0.206845      0.0100628      0.0355937      0.0355937      1.1499      
4.8       0.170417      0.170417      0.00986375      0.0360803      0.0360803      0.93999      
4.805       0.143177      0.143177      0.0096739      0.0366303      0.0366303      0.782694      
4.81       0.122322      0.122322      0.00949285      0.0372465      0.0372465      0.661946      
4.815       0.106034      0.106034      0.00932026      0.0379323      0.0379323      0.567327      
4.82       0.0930956      0.0930956      0.00915586      0.0386916      0.0386916      0.491859      
4.825       0.0826687      0.0826687      0.0089994      0.0395288      0.0395288      0.430734      
4.83       0.0741613      0.0741613      0.00885065      0.040449      0.040449      0.380557      
4.835       0.0671462      0.0671462      0.00870942      0.0414576      0.0414576      0.338877      
4.84       0.0613094      0.0613094      0.00857558      0.0425612      0.0425612      0.303891      
4.845       0.0564158      0.0564158      0.00844899      0.043767      0.043767      0.274248      
4.85       0.0522868      0.0522868      0.00832959      0.0450831      0.0450831      0.248921      
4.855       0.0487851      0.0487851      0.00821732      0.0465188      0.0465188      0.227119      
4.86       0.0458036      0.0458036      0.00811218      0.0480846      0.0480846      0.208224      
4.865       0.0432578      0.0432578      0.0080142      0.0497922      0.0497922      0.191747      
4.87       0.0410808      0.0410808      0.00792346      0.0516553      0.0516553      0.177299      
4.875       0.0392186      0.0392186      0.00784008      0.0536891      0.0536891      0.164566      
4.88       0.0376279      0.0376279      0.00776426      0.0559111      0.0559111      0.153293      
4.885       0.0362732      0.0362732      0.00769622      0.0583414      0.0583414      0.143272      
4.89       0.0351257      0.0351257      0.00763629      0.0610029      0.0610029      0.134329      
4.895       0.0341618      0.0341618      0.00758483      0.0639221      0.0639221      0.126321      
4.9       0.0333619      0.0333619      0.00754234      0.0671295      0.0671295      0.11913      
4.905       0.03271      0.03271      0.0075094      0.0706606      0.0706606      0.112654      
4.91       0.032193      0.032193      0.00748671      0.0745566      0.0745566      0.106809      
4.915       0.0318001      0.0318001      0.00747512      0.0788657      0.0788657      0.101522      
4.92       0.0315226      0.0315226      0.00747567      0.0836447      0.0836447      0.0967315      
4.925       0.0313534      0.0313534      0.00748959      0.0889605      0.0889605      0.0923853      
4.93       0.0312871      0.0312871      0.00751839      0.0948927      0.0948927      0.0884382      
4.935       0.0313195      0.0313195      0.00756387      0.101536      0.101536      0.0848513      
4.94       0.0314476      0.0314476      0.00762825      0.109006      0.109006      0.0815912      
4.945       0.0316696      0.0316696      0.00771422      0.117439      0.117439      0.078629      
4.95       0.0319846      0.0319846      0.00782508      0.127005      0.127005      0.0759398      
4.955       0.0323928      0.0323928      0.00796493      0.137912      0.137912      0.0735022      
4.96       0.0328952      0.0328952      0.00813886      0.150416      0.150416      0.0712977      
4.965       0.0334938      0.0334938      0.00835329      0.164841      0.164841      0.0693105      
4.97       0.0341915      0.0341915      0.00861633      0.181594      0.181594      0.0675273      
4.975       0.0349924      0.0349924      0.0089384      0.201197      0.201197      0.0659368      
4.98       0.0359013      0.0359013      0.00933304      0.224327      0.224327      0.0645298      
4.985       0.0369245      0.0369245      0.00981805      0.251874      0.251874      0.0632989      
4.99       0.0380692      0.0380692      0.0104172      0.285023      0.285023      0.0622382      
4.995       0.0393441      0.0393441      0.0111628      0.325386      0.325386      0.0613439      
5       0.0407594      0.0407594      0.0120995      0.375192      0.375192      0.0606135      
5.005       0.042327      0.042327      0.0132907      0.437595      0.437595      0.0600462      
5.01       0.0440607      0.0440607      0.0148281      0.517165      0.517165      0.059643      
5.015       0.0459767      0.0459767      0.0168484      0.620715      0.620715      0.0594065      
5.02       0.0480937      0.0480937      0.0195624      0.758739      0.758739      0.0593414      
5.025       0.0504335      0.0504335      0.0233068      0.948002      0.948002      0.0594543      
5.03       0.0530214      0.0530214      0.0286431      1.21648      1.21648      0.0597541      
5.035       0.055887      0.055887      0.0365557      1.61317      1.61317      0.0602525      
5.04       0.059065      0.059065      0.0488646      2.22872      2.22872      0.0609638      
5.045       0.0625963      0.0625963      0.0691185      3.23983      3.23983      0.0619062      
5.05       0.0665289      0.0665289      0.104417      5.00002      5.00002      0.0631017      
5.055       0.0709201      0.0709201      0.167417      8.1395      8.1395      0.0645776      
5.06       0.075838      0.075838      0.263581      12.9303      12.9303      0.0663668      
5.065       0.0813643      0.0813643      0.320125      15.7483      15.7483      0.0685097      
5.07       0.0875976      0.0875976      0.250645      12.2909      12.2909      0.0710557      
5.075       0.0946577      0.0946577      0.157185      7.63938      7.63938      0.0740654      
5.08       0.102692      0.102692      0.0984263      4.71577      4.71577      0.0776137      
5.085       0.11188      0.11188      0.0655236      3.07959      3.07959      0.0817936      
5.09       0.122449      0.122449      0.0464773      2.13333      2.13333      0.0867215      
5.095       0.134682      0.134682      0.0347781      1.55287      1.55287      0.0925443      
5.1       0.148941      0.148941      0.0271736      1.17626      1.17626      0.0994492      
5.105       0.165689      0.165689      0.0219855      0.919923      0.919923      0.107678      
5.11       0.185531      0.185531      0.0182997      0.738361      0.738361      0.117545      
5.115       0.209268      0.209268      0.0155913      0.605425      0.605425      0.129469      
5.12       0.237974      0.237974      0.0135436      0.505352      0.505352      0.144009      
5.125       0.273121      0.273121      0.0119575      0.428229      0.428229      0.161935      
5.13       0.316761      0.316761      0.0107032      0.367589      0.367589      0.184318      
5.135       0.371826      0.371826      0.00969317      0.319078      0.319078      0.212691      
5.14       0.442615      0.442615      0.00886691      0.279683      0.279683      0.249299      
5.145       0.535615      0.535615      0.00818149      0.247268      0.247268      0.297536      
5.15       0.660968      0.660968      0.00760579      0.220283      0.220283      0.362702      
5.155       0.835153      0.835153      0.00711685      0.197587      0.197587      0.453413      
5.16       1.08621      1.08621      0.00669741      0.178319      0.178319      0.584327      
5.165       1.46433      1.46433      0.00633432      0.161827      0.161827      0.781689      
5.17       2.06447      2.06447      0.00601741      0.147605      0.147605      1.09515      
5.175       3.07495      3.07495      0.00573871      0.135256      0.135256      1.62316      
5.18       4.86643      4.86643      0.00549193      0.124467      0.124467      2.55954      
5.185       7.98059      7.98059      0.00527201      0.114988      0.114988      4.18748      
5.19       11.8059      11.8059      0.00507489      0.106617      0.106617      6.18727      
5.195       11.9458      11.9458      0.00489725      0.0991885      0.0991885      6.26012      
5.2       8.17455      8.17455      0.00473637      0.0925683      0.0925683      4.28807      
5.205       4.98648      4.98648      0.00459      0.0866444      0.0866444      2.62092      
5.21       3.14161      3.14161      0.00445625      0.0813237      0.0813237      1.65607      
5.215       2.10272      2.10272      0.00433354      0.0765282      0.0765282      1.11264      
5.22       1.48749      1.48749      0.00422056      0.0721923      0.0721923      0.790731      
5.225       1.10093      1.10093      0.00411618      0.0682603      0.0682603      0.588387      
5.23       0.844855      0.844855      0.00401942      0.0646847      0.0646847      0.454276      
5.235       0.667513      0.667513      0.00392948      0.0614249      0.0614249      0.361335      
5.24       0.540072      0.540072      0.00384564      0.058446      0.058446      0.294491      
5.245       0.445626      0.445626      0.00376728      0.0557177      0.0557177      0.244905      
5.25       0.373796      0.373796      0.00369387      0.0532139      0.0532139      0.207149      
5.255       0.317951      0.317951      0.00362495      0.0509119      0.0509119      0.177756      
5.26       0.273707      0.273707      0.00356012      0.0487916      0.0487916      0.154434      
5.265       0.238077      0.238077      0.00349901      0.0468356      0.0468356      0.135621      
5.27       0.208971      0.208971      0.00344131      0.0450285      0.0450285      0.120224      
5.275       0.184896      0.184896      0.00338674      0.0433569      0.0433569      0.107462      
5.28       0.164759      0.164759      0.00333507      0.0418087      0.0418087      0.0967633      
5.285       0.147748      0.147748      0.00328606      0.0403733      0.0403733      0.0877038      
5.29       0.13325      0.13325      0.00323953      0.0390412      0.0390412      0.0799622      
5.295       0.120793      0.120793      0.00319529      0.0378041      0.0378041      0.0732923      
5.3       0.110013      0.110013      0.00315321      0.0366543      0.0366543      0.0675028      
5.305       0.100622      0.100622      0.00311313      0.0355852      0.0355852      0.0624433      
5.31       0.0923916      0.0923916      0.00307494      0.0345908      0.0345908      0.0579942      
5.315       0.0851378      0.0851378      0.00303852      0.0336656      0.0336656      0.0540594      
5.32       0.0787122      0.0787122      0.00300377      0.0328047      0.0328047      0.050561      
5.325       0.0729934      0.0729934      0.0029706      0.0320037      0.0320037      0.0474354      
5.33       0.0678813      0.0678813      0.00293892      0.0312588      0.0312588      0.0446303      
5.335       0.0632931      0.0632931      0.00290868      0.0305663      0.0305663      0.0421022      
5.34       0.0591594      0.0591594      0.00287979      0.029923      0.029923      0.0398147      
5.345       0.055422      0.055422      0.00285221      0.029326      0.029326      0.0377373      
5.35       0.0520319      0.0520319      0.00282587      0.0287727      0.0287727      0.0358443      
5.355       0.0489471      0.0489471      0.00280074      0.0282606      0.0282606      0.0341136      
5.36       0.0461321      0.0461321      0.00277675      0.0277877      0.0277877      0.0325266      
5.365       0.0435562      0.0435562      0.00275389      0.027352      0.027352      0.0310672      
5.37       0.0411931      0.0411931      0.00273211      0.0269518      0.0269518      0.0297215      
5.375       0.0390197      0.0390197      0.00271139      0.0265855      0.0265855      0.0284774      
5.38       0.0370164      0.0370164      0.00269169      0.0262517      0.0262517      0.0273245      
5.385       0.0351658      0.0351658      0.002673      0.0259491      0.0259491      0.0262537      
5.39       0.0334526      0.0334526      0.0026553      0.0256767      0.0256767      0.025257      
5.395       0.0318636      0.0318636      0.00263856      0.0254334      0.0254334      0.0243273      
5.4       0.0303869      0.0303869      0.00262279      0.0252184      0.0252184      0.0234584      
5.405       0.0290123      0.0290123      0.00260795      0.0250309      0.0250309      0.0226449      
5.41       0.0277305      0.0277305      0.00259406      0.0248704      0.0248704      0.0218818      
5.415       0.0265332      0.0265332      0.0025811      0.0247362      0.0247362      0.0211648      
5.42       0.0254132      0.0254132      0.00256908      0.0246279      0.0246279      0.02049      
5.425       0.0243639      0.0243639      0.00255798      0.0245453      0.0245453      0.019854      
5.43       0.0233795      0.0233795      0.00254783      0.024488      0.024488      0.0192537      
5.435       0.0224547      0.0224547      0.00253861      0.0244559      0.0244559      0.0186862      
5.44       0.0215847      0.0215847      0.00253035      0.0244489      0.0244489      0.018149      
5.445       0.0207653      0.0207653      0.00252305      0.0244671      0.0244671      0.0176398      
5.45       0.0199926      0.0199926      0.00251673      0.0245106      0.0245106      0.0171567      
5.455       0.0192632      0.0192632      0.0025114      0.0245796      0.0245796      0.0166976      
5.46       0.0185737      0.0185737      0.0025071      0.0246745      0.0246745      0.0162609      
5.465       0.0179214      0.0179214      0.00250383      0.0247955      0.0247955      0.015845      
5.47       0.0173036      0.0173036      0.00250163      0.0249433      0.0249433      0.0154486      
5.475       0.0167179      0.0167179      0.00250053      0.0251184      0.0251184      0.0150703      
5.48       0.016162      0.016162      0.00250056      0.0253215      0.0253215      0.014709      
5.485       0.0156341      0.0156341      0.00250177      0.0255536      0.0255536      0.0143635      
5.49       0.0151321      0.0151321      0.0025042      0.0258154      0.0258154      0.0140329      
5.495       0.0146545      0.0146545      0.0025079      0.0261081      0.0261081      0.0137163      
5.5       0.0141997      0.0141997      0.00251292      0.026433      0.026433      0.0134127      
5.505       0.0137662      0.0137662      0.00251932      0.0267913      0.0267913      0.0131215      
5.51       0.0133527      0.0133527      0.00252717      0.0271846      0.0271846      0.0128418      
5.515       0.012958      0.012958      0.00253654      0.0276146      0.0276146      0.0125731      
5.52       0.012581      0.012581      0.00254751      0.0280832      0.0280832      0.0123147      
5.525       0.0122206      0.0122206      0.00256017      0.0285924      0.0285924      0.0120661      
5.53       0.0118758      0.0118758      0.00257462      0.0291447      0.0291447      0.0118266      
5.535       0.0115458      0.0115458      0.00259096      0.0297425      0.0297425      0.0115959      
5.54       0.0112297      0.0112297      0.00260932      0.0303887      0.0303887      0.0113734      
5.545       0.0109267      0.0109267      0.00262983      0.0310865      0.0310865      0.0111587      
5.55       0.0106361      0.0106361      0.00265263      0.0318393      0.0318393      0.0109515      
5.555       0.0103573      0.0103573      0.00267788      0.0326511      0.0326511      0.0107513      
5.56       0.0100895      0.0100895      0.00270577      0.0335261      0.0335261      0.0105578      
5.565       0.00983228      0.00983228      0.00273647      0.0344691      0.0344691      0.0103707      
5.57       0.00958502      0.00958502      0.00277023      0.0354854      0.0354854      0.0101896      
5.575       0.00934721      0.00934721      0.00280728      0.036581      0.036581      0.0100143      
5.58       0.00911838      0.00911838      0.00284789      0.0377624      0.0377624      0.00984451      
5.585       0.00889807      0.00889807      0.00289236      0.039037      0.039037      0.00967998      
5.59       0.00868586      0.00868586      0.00294104      0.040413      0.040413      0.00952046      
5.595       0.00848135      0.00848135      0.00299431      0.0418998      0.0418998      0.00936573      
5.6       0.00828418      0.00828418      0.00305259      0.0435077      0.0435077      0.00921557      
5.605       0.00809399      0.00809399      0.00311637      0.0452486      0.0452486      0.0090698      
5.61       0.00791046      0.00791046      0.00318619      0.0471356      0.0471356      0.00892821      
5.615       0.00773327      0.00773327      0.00326267      0.0491838      0.0491838      0.00879064      
5.62       0.00756213      0.00756213      0.00334652      0.0514105      0.0514105      0.00865692      
5.625       0.00739677      0.00739677      0.00343852      0.053835      0.053835      0.00852688      
5.63       0.00723692      0.00723692      0.00353961      0.0564798      0.0564798      0.00840038      
5.635       0.00708234      0.00708234      0.00365083      0.0593704      0.0593704      0.00827728      
5.64       0.00693281      0.00693281      0.0037734      0.0625366      0.0625366      0.00815743      
5.645       0.00678809      0.00678809      0.00390871      0.0660124      0.0660124      0.00804072      
5.65       0.00664799      0.00664799      0.00405841      0.0698377      0.0698377      0.00792703      
5.655       0.0065123      0.0065123      0.00422439      0.074059      0.074059      0.00781623      
